t'	a(t')	Trad(t')	Tb(t')	z(t')	i
------------
v=0___j=0	v=0___j=1	v=0___j=2	v=0___j=3	v=0___j=4	v=0___j=5	v=0___j=6	v=0___j=7	v=0___j=8	
2.85e-006	4.0971e-004	6.6523e+003	6.6390e+003	2.4398e+003	§§§	2.85e-006	1.0000e+000	2.628e+000	1.3434e-033	1.01e-002	8.83e-002	4.66e-002	1.81e-001	7.03e-002	2.28e-001	7.75e-002	2.27e-001	7.11e-002	
2.92e-006	4.1203e-004	6.6148e+003	6.6014e+003	2.4260e+003	§§§	2.92e-006	1.0000e+000	2.630e+000	1.3282e-033	1.01e-002	8.85e-002	4.67e-002	1.82e-001	7.04e-002	2.28e-001	7.75e-002	2.27e-001	7.09e-002	
2.98e-006	4.1434e-004	6.5779e+003	6.5644e+003	2.4125e+003	§§§	2.98e-006	1.0000e+000	2.631e+000	1.3130e-033	1.01e-002	8.86e-002	4.68e-002	1.82e-001	7.04e-002	2.28e-001	7.74e-002	2.26e-001	7.08e-002	
3.04e-006	4.1665e-004	6.5415e+003	6.5279e+003	2.3991e+003	§§§	3.04e-006	1.0000e+000	2.632e+000	1.2976e-033	1.01e-002	8.88e-002	4.68e-002	1.82e-001	7.05e-002	2.28e-001	7.74e-002	2.26e-001	7.06e-002	
3.11e-006	4.1894e-004	6.5057e+003	6.4920e+003	2.3860e+003	§§§	3.11e-006	1.0000e+000	2.633e+000	1.2829e-033	1.02e-002	8.90e-002	4.69e-002	1.82e-001	7.05e-002	2.28e-001	7.73e-002	2.26e-001	7.04e-002	
3.17e-006	4.2123e-004	6.4704e+003	6.4566e+003	2.3730e+003	§§§	3.17e-006	1.0000e+000	2.634e+000	1.2684e-033	1.02e-002	8.92e-002	4.70e-002	1.83e-001	7.06e-002	2.28e-001	7.72e-002	2.25e-001	7.02e-002	
3.24e-006	4.2351e-004	6.4356e+003	6.4217e+003	2.3602e+003	§§§	3.24e-006	1.0000e+000	2.635e+000	1.2538e-033	1.02e-002	8.94e-002	4.71e-002	1.83e-001	7.06e-002	2.28e-001	7.72e-002	2.25e-001	7.00e-002	
3.30e-006	4.2578e-004	6.4013e+003	6.3873e+003	2.3477e+003	§§§	3.30e-006	1.0000e+000	2.636e+000	1.2391e-033	1.02e-002	8.96e-002	4.72e-002	1.83e-001	7.07e-002	2.28e-001	7.71e-002	2.24e-001	6.98e-002	
3.36e-006	4.2804e-004	6.3674e+003	6.3534e+003	2.3353e+003	§§§	3.36e-006	1.0000e+000	2.637e+000	1.2249e-033	1.02e-002	8.98e-002	4.73e-002	1.83e-001	7.07e-002	2.28e-001	7.71e-002	2.24e-001	6.96e-002	
3.43e-006	4.3029e-004	6.3341e+003	6.3200e+003	2.3230e+003	§§§	3.43e-006	1.0000e+000	2.638e+000	1.2110e-033	1.03e-002	8.99e-002	4.73e-002	1.84e-001	7.08e-002	2.28e-001	7.70e-002	2.24e-001	6.94e-002	
3.49e-006	4.3253e-004	6.3013e+003	6.2870e+003	2.3110e+003	§§§	3.49e-006	1.0000e+000	2.639e+000	1.1975e-033	1.03e-002	9.01e-002	4.74e-002	1.84e-001	7.08e-002	2.28e-001	7.70e-002	2.23e-001	6.92e-002	
3.56e-006	4.3477e-004	6.2688e+003	6.2545e+003	2.2991e+003	§§§	3.56e-006	1.0000e+000	2.640e+000	1.1846e-033	1.03e-002	9.03e-002	4.75e-002	1.84e-001	7.09e-002	2.28e-001	7.69e-002	2.23e-001	6.91e-002	
3.62e-006	4.3700e-004	6.2369e+003	6.2224e+003	2.2873e+003	§§§	3.62e-006	1.0000e+000	2.641e+000	1.1717e-033	1.03e-002	9.05e-002	4.76e-002	1.84e-001	7.10e-002	2.28e-001	7.69e-002	2.23e-001	6.89e-002	
3.68e-006	4.3922e-004	6.2054e+003	6.1908e+003	2.2758e+003	§§§	3.68e-006	1.0000e+000	2.643e+000	1.1591e-033	1.04e-002	9.07e-002	4.77e-002	1.85e-001	7.10e-002	2.28e-001	7.68e-002	2.22e-001	6.87e-002	
3.75e-006	4.4143e-004	6.1743e+003	6.1596e+003	2.2644e+003	§§§	3.75e-006	1.0000e+000	2.644e+000	1.1469e-033	1.04e-002	9.08e-002	4.78e-002	1.85e-001	7.11e-002	2.28e-001	7.67e-002	2.22e-001	6.85e-002	
