t'	a(t')	Trad(t')	Tb(t')	z(t')	i
3.5258367e-006	4.3374704e-004	6.2836164e+003	6.2693060e+003	2.3044912e+003	294
3.5389439e-006	4.3420472e-004	6.2769930e+003	6.2626633e+003	2.3020611e+003	295
3.5520511e-006	4.3466206e-004	6.2703885e+003	6.2560395e+003	2.2996379e+003	296
3.5651583e-006	4.3511906e-004	6.2638028e+003	6.2494344e+003	2.2972215e+003	297
3.5782655e-006	4.3557573e-004	6.2572357e+003	6.2428480e+003	2.2948120e+003	298
3.5913727e-006	4.3603206e-004	6.2506871e+003	6.2362801e+003	2.2924093e+003	299
3.6044799e-006	4.3648806e-004	6.2441571e+003	6.2297308e+003	2.2900134e+003	300
3.6175871e-006	4.3694372e-004	6.2376454e+003	6.2231998e+003	2.2876243e+003	301
3.6306943e-006	4.3739905e-004	6.2311521e+003	6.2166872e+003	2.2852418e+003	302
3.6438015e-006	4.3785405e-004	6.2246770e+003	6.2101928e+003	2.2828661e+003	303
3.6569087e-006	4.3830871e-004	6.2182200e+003	6.2037166e+003	2.2804970e+003	304
3.6700159e-006	4.3876305e-004	6.2117811e+003	6.1972584e+003	2.2781345e+003	305
3.6831231e-006	4.3921705e-004	6.2053601e+003	6.1908182e+003	2.2757786e+003	306
3.6962303e-006	4.3967073e-004	6.1989571e+003	6.1843959e+003	2.2734293e+003	307
3.7093375e-006	4.4012408e-004	6.1925718e+003	6.1779914e+003	2.2710865e+003	308
3.7224447e-006	4.4057711e-004	6.1862043e+003	6.1716046e+003	2.2687503e+003	309
3.7355519e-006	4.4102980e-004	6.1798545e+003	6.1652355e+003	2.2664205e+003	310
3.7486591e-006	4.4148218e-004	6.1735222e+003	6.1588840e+003	2.2640971e+003	311
3.7617663e-006	4.4193422e-004	6.1672074e+003	6.1525500e+003	2.2617802e+003	312
3.7748735e-006	4.4238595e-004	6.1609100e+003	6.1462334e+003	2.2594696e+003	313
3.7879807e-006	4.4283735e-004	6.1546299e+003	6.1399341e+003	2.2571654e+003	314
3.8010879e-006	4.4328843e-004	6.1483671e+003	6.1336521e+003	2.2548676e+003	315
3.8141951e-006	4.4373919e-004	6.1421215e+003	6.1273873e+003	2.2525760e+003	316
3.8273023e-006	4.4418963e-004	6.1358929e+003	6.1211396e+003	2.2502907e+003	317
3.8404095e-006	4.4463975e-004	6.1296814e+003	6.1149089e+003	2.2480117e+003	318
3.8535167e-006	4.4508955e-004	6.1234868e+003	6.1086951e+003	2.2457389e+003	319
3.8666239e-006	4.4553904e-004	6.1173091e+003	6.1024982e+003	2.2434722e+003	320
3.8797311e-006	4.4598820e-004	6.1111482e+003	6.0963182e+003	2.2412118e+003	321
3.8928383e-006	4.4643706e-004	6.1050040e+003	6.0901548e+003	2.2389574e+003	322
3.9059455e-006	4.4688559e-004	6.0988764e+003	6.0840081e+003	2.2367092e+003	323
3.9190527e-006	4.4733381e-004	6.0927654e+003	6.0778780e+003	2.2344670e+003	324
3.9321599e-006	4.4778172e-004	6.0866709e+003	6.0717644e+003	2.2322309e+003	325
3.9452671e-006	4.4822932e-004	6.0805929e+003	6.0656672e+003	2.2300009e+003	326
3.9714815e-006	4.4912358e-004	6.0684857e+003	6.0535218e+003	2.2255587e+003	327
3.9976959e-006	4.5001660e-004	6.0564433e+003	6.0414412e+003	2.2211403e+003	328
4.0239103e-006	4.5090838e-004	6.0444652e+003	6.0294249e+003	2.2167454e+003	329
4.0501247e-006	4.5179893e-004	6.0325508e+003	6.0174724e+003	2.2123740e+003	330
4.0763391e-006	4.5268826e-004	6.0206995e+003	6.0055830e+003	2.2080257e+003	331
4.1025535e-006	4.5357638e-004	6.0089108e+003	5.9937562e+003	2.2037003e+003	332
4.1287679e-006	4.5446328e-004	5.9971841e+003	5.9819915e+003	2.1993978e+003	333
4.1549823e-006	4.5534899e-004	5.9855190e+003	5.9702883e+003	2.1951178e+003	334
4.1811967e-006	4.5623349e-004	5.9739148e+003	5.9586461e+003	2.1908601e+003	335
4.2074111e-006	4.5711680e-004	5.9623711e+003	5.9470644e+003	2.1866247e+003	336
4.2336255e-006	4.5799893e-004	5.9508873e+003	5.9355427e+003	2.1824112e+003	337
4.2598399e-006	4.5887987e-004	5.9394630e+003	5.9240804e+003	2.1782196e+003	338
4.2860543e-006	4.5975964e-004	5.9280975e+003	5.9126770e+003	2.1740495e+003	339
4.3122687e-006	4.6063824e-004	5.9167905e+003	5.9013322e+003	2.1699009e+003	340
4.3384831e-006	4.6151568e-004	5.9055415e+003	5.8900452e+003	2.1657736e+003	341
4.3646975e-006	4.6239196e-004	5.8943498e+003	5.8788158e+003	2.1616673e+003	342
4.3909119e-006	4.6326709e-004	5.8832152e+003	5.8676433e+003	2.1575820e+003	343
4.4171263e-006	4.6414108e-004	5.8721370e+003	5.8565274e+003	2.1535173e+003	344
4.4433407e-006	4.6501392e-004	5.8611148e+003	5.8454675e+003	2.1494733e+003	345
4.4695551e-006	4.6588563e-004	5.8501483e+003	5.8344632e+003	2.1454496e+003	346
4.4957695e-006	4.6675621e-004	5.8392368e+003	5.8235140e+003	2.1414461e+003	347
4.5219839e-006	4.6762566e-004	5.8283799e+003	5.8126194e+003	2.1374626e+003	348
4.5481983e-006	4.6849400e-004	5.8175772e+003	5.8017791e+003	2.1334991e+003	349
4.5744127e-006	4.6936122e-004	5.8068283e+003	5.7909926e+003	2.1295552e+003	350
4.6006271e-006	4.7022733e-004	5.7961327e+003	5.7802594e+003	2.1256310e+003	351
4.6268415e-006	4.7109234e-004	5.7854900e+003	5.7695790e+003	2.1217261e+003	352
4.6530559e-006	4.7195625e-004	5.7748997e+003	5.7589512e+003	2.1178405e+003	353
4.6792703e-006	4.7281907e-004	5.7643615e+003	5.7483754e+003	2.1139739e+003	354
4.7054847e-006	4.7368080e-004	5.7538748e+003	5.7378513e+003	2.1101263e+003	355
4.7316991e-006	4.7454144e-004	5.7434394e+003	5.7273783e+003	2.1062975e+003	356
4.7579135e-006	4.7540101e-004	5.7330547e+003	5.7169562e+003	2.1024873e+003	357
4.7841279e-006	4.7625951e-004	5.7227204e+003	5.7065845e+003	2.0986956e+003	358
4.8103423e-006	4.7711694e-004	5.7124361e+003	5.6962628e+003	2.0949222e+003	359
4.8365567e-006	4.7797330e-004	5.7022013e+003	5.6859906e+003	2.0911671e+003	360
4.8627711e-006	4.7882861e-004	5.6920158e+003	5.6757677e+003	2.0874299e+003	361
4.8889855e-006	4.7968286e-004	5.6818790e+003	5.6655936e+003	2.0837107e+003	362
4.9151999e-006	4.8053607e-004	5.6717907e+003	5.6554680e+003	2.0800092e+003	363
4.9414143e-006	4.8138823e-004	5.6617504e+003	5.6453904e+003	2.0763254e+003	364
4.9676287e-006	4.8223935e-004	5.6517578e+003	5.6353605e+003	2.0726591e+003	365
4.9938431e-006	4.8308944e-004	5.6418124e+003	5.6253779e+003	2.0690101e+003	366
5.0200575e-006	4.8393850e-004	5.6319140e+003	5.6154423e+003	2.0653783e+003	367
5.0462719e-006	4.8478653e-004	5.6220622e+003	5.6055532e+003	2.0617636e+003	368
5.0724863e-006	4.8563354e-004	5.6122565e+003	5.5957104e+003	2.0581658e+003	369
5.0987007e-006	4.8647953e-004	5.6024967e+003	5.5859134e+003	2.0545849e+003	370
5.1249151e-006	4.8732452e-004	5.5927824e+003	5.5761620e+003	2.0510207e+003	371
5.1511295e-006	4.8816850e-004	5.5831133e+003	5.5664557e+003	2.0474730e+003	372
5.1773439e-006	4.8901147e-004	5.5734889e+003	5.5567943e+003	2.0439418e+003	373
5.2035583e-006	4.8985344e-004	5.5639090e+003	5.5471773e+003	2.0404269e+003	374
5.2297727e-006	4.9069443e-004	5.5543733e+003	5.5376045e+003	2.0369282e+003	375
5.2559871e-006	4.9153442e-004	5.5448813e+003	5.5280755e+003	2.0334455e+003	376
5.2822015e-006	4.9237342e-004	5.5354328e+003	5.5185900e+003	2.0299788e+003	377
5.3084159e-006	4.9321145e-004	5.5260274e+003	5.5091477e+003	2.0265280e+003	378
5.3346303e-006	4.9404850e-004	5.5166649e+003	5.4997482e+003	2.0230928e+003	379
5.3608447e-006	4.9488457e-004	5.5073448e+003	5.4903912e+003	2.0196732e+003	380
5.3870591e-006	4.9571968e-004	5.4980670e+003	5.4810764e+003	2.0162691e+003	381
5.4132735e-006	4.9655382e-004	5.4888310e+003	5.4718035e+003	2.0128804e+003	382
5.4394879e-006	4.9738701e-004	5.4796365e+003	5.4625722e+003	2.0095069e+003	383
5.4657023e-006	4.9821923e-004	5.4704833e+003	5.4533821e+003	2.0061485e+003	384
5.4919167e-006	4.9905051e-004	5.4613711e+003	5.4442331e+003	2.0028052e+003	385
5.5181311e-006	4.9988083e-004	5.4522995e+003	5.4351247e+003	1.9994768e+003	386
5.5443455e-006	5.0071021e-004	5.4432682e+003	5.4260566e+003	1.9961632e+003	387
5.5705599e-006	5.0153866e-004	5.4342770e+003	5.4170287e+003	1.9928643e+003	388
5.5967743e-006	5.0236616e-004	5.4253256e+003	5.4080405e+003	1.9895799e+003	389
5.6229887e-006	5.0319273e-004	5.4164137e+003	5.3990918e+003	1.9863101e+003	390
5.6492031e-006	5.0401838e-004	5.4075409e+003	5.3901824e+003	1.9830546e+003	391
5.6754175e-006	5.0484310e-004	5.3987070e+003	5.3813118e+003	1.9798134e+003	392
5.7016319e-006	5.0566690e-004	5.3899118e+003	5.3724800e+003	1.9765864e+003	393
5.7278463e-006	5.0648978e-004	5.3811549e+003	5.3636864e+003	1.9733735e+003	394
5.7540607e-006	5.0731175e-004	5.3724362e+003	5.3549310e+003	1.9701745e+003	395
5.7802751e-006	5.0813281e-004	5.3637552e+003	5.3462134e+003	1.9669894e+003	396
5.8064895e-006	5.0895297e-004	5.3551117e+003	5.3375334e+003	1.9638181e+003	397
5.8327039e-006	5.0977222e-004	5.3465055e+003	5.3288907e+003	1.9606604e+003	398
5.8589183e-006	5.1059058e-004	5.3379364e+003	5.3202850e+003	1.9575164e+003	399
5.8851327e-006	5.1140803e-004	5.3294039e+003	5.3117160e+003	1.9543858e+003	400
5.9113471e-006	5.1222460e-004	5.3209080e+003	5.3031836e+003	1.9512686e+003	401
5.9375615e-006	5.1304029e-004	5.3124483e+003	5.2946875e+003	1.9481647e+003	402
5.9637759e-006	5.1385508e-004	5.3040246e+003	5.2862273e+003	1.9450740e+003	403
5.9899903e-006	5.1466900e-004	5.2956366e+003	5.2778029e+003	1.9419964e+003	404
6.0162047e-006	5.1548204e-004	5.2872841e+003	5.2694139e+003	1.9389318e+003	405
6.0424191e-006	5.1629421e-004	5.2789668e+003	5.2610603e+003	1.9358801e+003	406
6.0686335e-006	5.1710551e-004	5.2706846e+003	5.2527416e+003	1.9328413e+003	407
6.0948479e-006	5.1791594e-004	5.2624370e+003	5.2444577e+003	1.9298153e+003	408
6.1210623e-006	5.1872550e-004	5.2542240e+003	5.2362084e+003	1.9268019e+003	409
6.1472767e-006	5.1953421e-004	5.2460453e+003	5.2279933e+003	1.9238011e+003	410
6.1734911e-006	5.2034207e-004	5.2379006e+003	5.2198123e+003	1.9208127e+003	411
6.1997055e-006	5.2114907e-004	5.2297897e+003	5.2116652e+003	1.9178368e+003	412
6.2259199e-006	5.2195522e-004	5.2217124e+003	5.2035516e+003	1.9148732e+003	413
6.2521343e-006	5.2276052e-004	5.2136684e+003	5.1954714e+003	1.9119218e+003	414
6.2783487e-006	5.2356498e-004	5.2056576e+003	5.1874243e+003	1.9089826e+003	415
6.3045631e-006	5.2436860e-004	5.1976796e+003	5.1794102e+003	1.9060554e+003	416
6.3307775e-006	5.2517139e-004	5.1897344e+003	5.1714288e+003	1.9031403e+003	417
6.3569919e-006	5.2597334e-004	5.1818216e+003	5.1634798e+003	1.9002370e+003	418
6.3832063e-006	5.2677446e-004	5.1739410e+003	5.1555631e+003	1.8973456e+003	419
6.4094207e-006	5.2757476e-004	5.1660925e+003	5.1476785e+003	1.8944660e+003	420
6.4356351e-006	5.2837423e-004	5.1582758e+003	5.1398256e+003	1.8915980e+003	421
6.4618495e-006	5.2917288e-004	5.1504907e+003	5.1320045e+003	1.8887416e+003	422
6.4880639e-006	5.2997072e-004	5.1427370e+003	5.1242147e+003	1.8858967e+003	423
6.5142783e-006	5.3076774e-004	5.1350144e+003	5.1164561e+003	1.8830633e+003	424
6.5404927e-006	5.3156395e-004	5.1273229e+003	5.1087285e+003	1.8802412e+003	425
6.5667071e-006	5.3235935e-004	5.1196621e+003	5.1010318e+003	1.8774304e+003	426
6.5929215e-006	5.3315395e-004	5.1120319e+003	5.0933656e+003	1.8746309e+003	427
6.6191359e-006	5.3394774e-004	5.1044321e+003	5.0857298e+003	1.8718425e+003	428
6.6453503e-006	5.3474074e-004	5.0968625e+003	5.0781242e+003	1.8690651e+003	429
6.6715647e-006	5.3553294e-004	5.0893228e+003	5.0705486e+003	1.8662988e+003	430
6.6977791e-006	5.3632434e-004	5.0818130e+003	5.0630028e+003	1.8635434e+003	431
6.7239935e-006	5.3711496e-004	5.0743327e+003	5.0554867e+003	1.8607988e+003	432
6.7502079e-006	5.3790479e-004	5.0668818e+003	5.0479999e+003	1.8580651e+003	433
6.7764223e-006	5.3869383e-004	5.0594602e+003	5.0405424e+003	1.8553420e+003	434
6.8026367e-006	5.3948210e-004	5.0520675e+003	5.0331139e+003	1.8526296e+003	435
6.8288511e-006	5.4026958e-004	5.0447037e+003	5.0257143e+003	1.8499278e+003	436
6.8550655e-006	5.4105630e-004	5.0373686e+003	5.0183433e+003	1.8472365e+003	437
6.8812799e-006	5.4184223e-004	5.0300620e+003	5.0110009e+003	1.8445557e+003	438
6.9074943e-006	5.4262740e-004	5.0227836e+003	5.0036868e+003	1.8418852e+003	439
6.9337087e-006	5.4341180e-004	5.0155333e+003	4.9964007e+003	1.8392250e+003	440
6.9599231e-006	5.4419544e-004	5.0083110e+003	4.9891427e+003	1.8365751e+003	441
6.9861375e-006	5.4497831e-004	5.0011164e+003	4.9819124e+003	1.8339354e+003	442
7.0123519e-006	5.4576043e-004	4.9939495e+003	4.9747097e+003	1.8313058e+003	443
7.0385663e-006	5.4654179e-004	4.9868099e+003	4.9675345e+003	1.8286863e+003	444
7.0647807e-006	5.4732240e-004	4.9796976e+003	4.9603865e+003	1.8260767e+003	445
7.0909951e-006	5.4810225e-004	4.9726123e+003	4.9532656e+003	1.8234771e+003	446
7.1172095e-006	5.4888136e-004	4.9655539e+003	4.9461716e+003	1.8208873e+003	447
7.1434239e-006	5.4965972e-004	4.9585223e+003	4.9391043e+003	1.8183074e+003	448
7.1696383e-006	5.5043734e-004	4.9515172e+003	4.9320637e+003	1.8157372e+003	449
7.1958527e-006	5.5121422e-004	4.9445386e+003	4.9250494e+003	1.8131767e+003	450
7.2220671e-006	5.5199037e-004	4.9375862e+003	4.9180614e+003	1.8106258e+003	451
7.2482815e-006	5.5276578e-004	4.9306598e+003	4.9110996e+003	1.8080845e+003	452
7.2744959e-006	5.5354045e-004	4.9237594e+003	4.9041636e+003	1.8055527e+003	453
7.3007103e-006	5.5431440e-004	4.9168847e+003	4.8972534e+003	1.8030304e+003	454
7.3269247e-006	5.5508762e-004	4.9100357e+003	4.8903689e+003	1.8005174e+003	455
7.3531391e-006	5.5586011e-004	4.9032120e+003	4.8835098e+003	1.7980138e+003	456
7.3793535e-006	5.5663189e-004	4.8964137e+003	4.8766760e+003	1.7955194e+003	457
7.4055679e-006	5.5740294e-004	4.8896405e+003	4.8698673e+003	1.7930343e+003	458
7.4317823e-006	5.5817328e-004	4.8828923e+003	4.8630837e+003	1.7905584e+003	459
7.4579967e-006	5.5894290e-004	4.8761689e+003	4.8563249e+003	1.7880915e+003	460
7.4842111e-006	5.5971181e-004	4.8694702e+003	4.8495908e+003	1.7856337e+003	461
7.5104255e-006	5.6048001e-004	4.8627961e+003	4.8428813e+003	1.7831849e+003	462
7.5366399e-006	5.6124751e-004	4.8561463e+003	4.8361962e+003	1.7807451e+003	463
7.5628543e-006	5.6201429e-004	4.8495208e+003	4.8295353e+003	1.7783142e+003	464
7.5890687e-006	5.6278038e-004	4.8429193e+003	4.8228986e+003	1.7758921e+003	465
7.6152831e-006	5.6354577e-004	4.8363419e+003	4.8162858e+003	1.7734788e+003	466
7.6414975e-006	5.6431046e-004	4.8297882e+003	4.8096968e+003	1.7710742e+003	467
7.6677119e-006	5.6507445e-004	4.8232582e+003	4.8031316e+003	1.7686783e+003	468
7.6939263e-006	5.6583776e-004	4.8167517e+003	4.7965898e+003	1.7662910e+003	469
7.7201407e-006	5.6660037e-004	4.8102687e+003	4.7900715e+003	1.7639124e+003	470
7.7463551e-006	5.6736229e-004	4.8038089e+003	4.7835765e+003	1.7615422e+003	471
7.7725695e-006	5.6812353e-004	4.7973722e+003	4.7771046e+003	1.7591806e+003	472
7.7987839e-006	5.6888408e-004	4.7909584e+003	4.7706557e+003	1.7568273e+003	473
7.8249983e-006	5.6964396e-004	4.7845676e+003	4.7642296e+003	1.7544825e+003	474
7.8512127e-006	5.7040315e-004	4.7781994e+003	4.7578263e+003	1.7521460e+003	475
7.8774271e-006	5.7116167e-004	4.7718538e+003	4.7514456e+003	1.7498178e+003	476
7.9036415e-006	5.7191951e-004	4.7655307e+003	4.7450873e+003	1.7474978e+003	477
7.9298559e-006	5.7267668e-004	4.7592299e+003	4.7387514e+003	1.7451860e+003	478
7.9560703e-006	5.7343319e-004	4.7529513e+003	4.7324377e+003	1.7428823e+003	479
7.9822847e-006	5.7418902e-004	4.7466947e+003	4.7261461e+003	1.7405868e+003	480
8.0084991e-006	5.7494419e-004	4.7404601e+003	4.7198764e+003	1.7382993e+003	481
8.0347135e-006	5.7569869e-004	4.7342473e+003	4.7136285e+003	1.7360198e+003	482
8.0609279e-006	5.7645254e-004	4.7280562e+003	4.7074024e+003	1.7337482e+003	483
8.0871423e-006	5.7720572e-004	4.7218867e+003	4.7011978e+003	1.7314846e+003	484
8.1133567e-006	5.7795825e-004	4.7157385e+003	4.6950147e+003	1.7292288e+003	485
8.1395711e-006	5.7871012e-004	4.7096118e+003	4.6888529e+003	1.7269808e+003	486
8.1657855e-006	5.7946135e-004	4.7035061e+003	4.6827124e+003	1.7247407e+003	487
8.1919999e-006	5.8021192e-004	4.6974216e+003	4.6765929e+003	1.7225082e+003	488
8.2182143e-006	5.8096184e-004	4.6913581e+003	4.6704944e+003	1.7202835e+003	489
8.2444287e-006	5.8171111e-004	4.6853153e+003	4.6644167e+003	1.7180663e+003	490
8.2706431e-006	5.8245975e-004	4.6792933e+003	4.6583598e+003	1.7158568e+003	491
8.2968575e-006	5.8320774e-004	4.6732919e+003	4.6523235e+003	1.7136549e+003	492
8.3230719e-006	5.8395509e-004	4.6673110e+003	4.6463077e+003	1.7114605e+003	493
8.3492863e-006	5.8470180e-004	4.6613505e+003	4.6403123e+003	1.7092735e+003	494
8.3755007e-006	5.8544787e-004	4.6554102e+003	4.6343372e+003	1.7070940e+003	495
8.4017151e-006	5.8619332e-004	4.6494901e+003	4.6283823e+003	1.7049219e+003	496
8.4279295e-006	5.8693813e-004	4.6435900e+003	4.6224474e+003	1.7027571e+003	497
8.4541439e-006	5.8768231e-004	4.6377098e+003	4.6165324e+003	1.7005996e+003	498
8.4803583e-006	5.8842586e-004	4.6318495e+003	4.6106373e+003	1.6984494e+003	499
8.5065727e-006	5.8916879e-004	4.6260088e+003	4.6047618e+003	1.6963065e+003	500
8.5327871e-006	5.8991109e-004	4.6201878e+003	4.5989060e+003	1.6941707e+003	501
8.5590015e-006	5.9065277e-004	4.6143862e+003	4.5930698e+003	1.6920421e+003	502
8.5852159e-006	5.9139383e-004	4.6086040e+003	4.5872529e+003	1.6899206e+003	503
8.6114303e-006	5.9213427e-004	4.6028411e+003	4.5814553e+003	1.6878061e+003	504
8.6376447e-006	5.9287410e-004	4.5970974e+003	4.5756768e+003	1.6856987e+003	505
8.6638591e-006	5.9361331e-004	4.5913728e+003	4.5699175e+003	1.6835983e+003	506
8.6900735e-006	5.9435191e-004	4.5856671e+003	4.5641772e+003	1.6815049e+003	507
8.7162879e-006	5.9508990e-004	4.5799802e+003	4.5584557e+003	1.6794184e+003	508
8.7425023e-006	5.9582728e-004	4.5743122e+003	4.5527530e+003	1.6773387e+003	509
8.7687167e-006	5.9656406e-004	4.5686628e+003	4.5470690e+003	1.6752659e+003	510
8.7949311e-006	5.9730023e-004	4.5630319e+003	4.5414035e+003	1.6731999e+003	511
8.8211455e-006	5.9803580e-004	4.5574195e+003	4.5357565e+003	1.6711407e+003	512
8.8473599e-006	5.9877076e-004	4.5518255e+003	4.5301279e+003	1.6690882e+003	513
8.8735743e-006	5.9950513e-004	4.5462497e+003	4.5245176e+003	1.6670424e+003	514
8.8997887e-006	6.0023890e-004	4.5406921e+003	4.5189254e+003	1.6650033e+003	515
8.9260031e-006	6.0097207e-004	4.5351525e+003	4.5133513e+003	1.6629708e+003	516
8.9522175e-006	6.0170465e-004	4.5296309e+003	4.5077952e+003	1.6609449e+003	517
8.9784319e-006	6.0243664e-004	4.5241272e+003	4.5022570e+003	1.6589256e+003	518
9.0046463e-006	6.0316804e-004	4.5186413e+003	4.4967366e+003	1.6569128e+003	519
9.0308607e-006	6.0389884e-004	4.5131731e+003	4.4912339e+003	1.6549065e+003	520
9.0570751e-006	6.0462907e-004	4.5077224e+003	4.4857488e+003	1.6529066e+003	521
9.0832895e-006	6.0535870e-004	4.5022893e+003	4.4802812e+003	1.6509131e+003	522
9.1095039e-006	6.0608776e-004	4.4968735e+003	4.4748310e+003	1.6489261e+003	523
9.1357183e-006	6.0681623e-004	4.4914751e+003	4.4693982e+003	1.6469454e+003	524
9.1619327e-006	6.0754413e-004	4.4860939e+003	4.4639826e+003	1.6449710e+003	525
9.1881471e-006	6.0827144e-004	4.4807298e+003	4.4585841e+003	1.6430029e+003	526
9.2143615e-006	6.0899818e-004	4.4753828e+003	4.4532028e+003	1.6410410e+003	527
9.2405759e-006	6.0972435e-004	4.4700528e+003	4.4478383e+003	1.6390854e+003	528
9.2667903e-006	6.1044994e-004	4.4647396e+003	4.4424908e+003	1.6371360e+003	529
9.2930047e-006	6.1117496e-004	4.4594432e+003	4.4371601e+003	1.6351927e+003	530
9.3192191e-006	6.1189941e-004	4.4541635e+003	4.4318461e+003	1.6332555e+003	531
9.3454335e-006	6.1262330e-004	4.4489004e+003	4.4265487e+003	1.6313245e+003	532
9.3716479e-006	6.1334661e-004	4.4436538e+003	4.4212678e+003	1.6293995e+003	533
9.3978623e-006	6.1406937e-004	4.4384236e+003	4.4160034e+003	1.6274805e+003	534
9.4240767e-006	6.1479156e-004	4.4332099e+003	4.4107553e+003	1.6255675e+003	535
9.4502911e-006	6.1551319e-004	4.4280123e+003	4.4055236e+003	1.6236606e+003	536
9.4765055e-006	6.1623426e-004	4.4228310e+003	4.4003080e+003	1.6217595e+003	537
9.5027199e-006	6.1695477e-004	4.4176658e+003	4.3951086e+003	1.6198644e+003	538
9.5289343e-006	6.1767473e-004	4.4125166e+003	4.3899252e+003	1.6179751e+003	539
9.5551487e-006	6.1839413e-004	4.4073833e+003	4.3847578e+003	1.6160917e+003	540
9.5813631e-006	6.1911298e-004	4.4022660e+003	4.3796062e+003	1.6142141e+003	541
9.6075775e-006	6.1983128e-004	4.3971643e+003	4.3744704e+003	1.6123423e+003	542
9.6337919e-006	6.2054903e-004	4.3920784e+003	4.3693504e+003	1.6104762e+003	543
9.6600063e-006	6.2126623e-004	4.3870081e+003	4.3642460e+003	1.6086159e+003	544
9.6862207e-006	6.2198288e-004	4.3819534e+003	4.3591571e+003	1.6067613e+003	545
9.7124351e-006	6.2269899e-004	4.3769141e+003	4.3540837e+003	1.6049124e+003	546
9.7386495e-006	6.2341455e-004	4.3718902e+003	4.3490257e+003	1.6030691e+003	547
9.7648639e-006	6.2412958e-004	4.3668817e+003	4.3439831e+003	1.6012314e+003	548
9.7910783e-006	6.2484406e-004	4.3618883e+003	4.3389557e+003	1.5993993e+003	549
9.8172927e-006	6.2555800e-004	4.3569101e+003	4.3339434e+003	1.5975728e+003	550
9.8435071e-006	6.2627141e-004	4.3519470e+003	4.3289463e+003	1.5957518e+003	551
9.8697215e-006	6.2698428e-004	4.3469990e+003	4.3239642e+003	1.5939363e+003	552
9.8959359e-006	6.2769661e-004	4.3420658e+003	4.3189970e+003	1.5921263e+003	553
9.9221503e-006	6.2840842e-004	4.3371475e+003	4.3140448e+003	1.5903218e+003	554
9.9483647e-006	6.2911969e-004	4.3322440e+003	4.3091073e+003	1.5885227e+003	555
9.9745791e-006	6.2983043e-004	4.3273552e+003	4.3041845e+003	1.5867289e+003	556
1.0000793e-005	6.3054064e-004	4.3224811e+003	4.2992764e+003	1.5849406e+003	557
1.0027008e-005	6.3125033e-004	4.3176215e+003	4.2943829e+003	1.5831576e+003	558
1.0053222e-005	6.3195949e-004	4.3127764e+003	4.2895039e+003	1.5813799e+003	559
1.0079437e-005	6.3266813e-004	4.3079458e+003	4.2846393e+003	1.5796075e+003	560
1.0105651e-005	6.3337624e-004	4.3031295e+003	4.2797892e+003	1.5778404e+003	561
1.0131865e-005	6.3408384e-004	4.2983275e+003	4.2749533e+003	1.5760785e+003	562
1.0158080e-005	6.3479091e-004	4.2935397e+003	4.2701316e+003	1.5743219e+003	563
1.0184294e-005	6.3549747e-004	4.2887661e+003	4.2653241e+003	1.5725704e+003	564
1.0210509e-005	6.3620351e-004	4.2840066e+003	4.2605307e+003	1.5708241e+003	565
1.0236723e-005	6.3690903e-004	4.2792610e+003	4.2557514e+003	1.5690829e+003	566
1.0262937e-005	6.3761404e-004	4.2745295e+003	4.2509860e+003	1.5673469e+003	567
1.0289152e-005	6.3831854e-004	4.2698118e+003	4.2462345e+003	1.5656159e+003	568
1.0315366e-005	6.3902252e-004	4.2651079e+003	4.2414968e+003	1.5638901e+003	569
1.0341581e-005	6.3972600e-004	4.2604177e+003	4.2367729e+003	1.5621692e+003	570
