t'	a(t')	Trad(t')	Tb(t')	z(t')	i
2.43224e-002	7.48925e-002	3.63922e+001	1.43009e-001	1.23525e+001	33232
2.43277e-002	7.49034e-002	3.63869e+001	1.42967e-001	1.23505e+001	33233
2.43330e-002	7.49143e-002	3.63816e+001	1.42925e-001	1.23486e+001	33234
2.43383e-002	7.49252e-002	3.63763e+001	1.42884e-001	1.23466e+001	33235
2.43436e-002	7.49361e-002	3.63710e+001	1.42842e-001	1.23447e+001	33236
2.43489e-002	7.49470e-002	3.63657e+001	1.42801e-001	1.23428e+001	33237
2.43543e-002	7.49579e-002	3.63604e+001	1.42759e-001	1.23408e+001	33238
2.43596e-002	7.49688e-002	3.63551e+001	1.42718e-001	1.23389e+001	33239
2.43649e-002	7.49797e-002	3.63498e+001	1.42676e-001	1.23369e+001	33240
2.43702e-002	7.49906e-002	3.63445e+001	1.42635e-001	1.23350e+001	33241
2.43755e-002	7.50015e-002	3.63393e+001	1.42593e-001	1.23331e+001	33242
2.43808e-002	7.50124e-002	3.63340e+001	1.42552e-001	1.23311e+001	33243
2.43861e-002	7.50233e-002	3.63287e+001	1.42510e-001	1.23292e+001	33244
2.43915e-002	7.50342e-002	3.63234e+001	1.42469e-001	1.23272e+001	33245
2.43968e-002	7.50451e-002	3.63181e+001	1.42427e-001	1.23253e+001	33246
2.44021e-002	7.50560e-002	3.63129e+001	1.42386e-001	1.23234e+001	33247
2.44074e-002	7.50669e-002	3.63076e+001	1.42345e-001	1.23214e+001	33248
2.44127e-002	7.50778e-002	3.63023e+001	1.42303e-001	1.23195e+001	33249
2.44180e-002	7.50887e-002	3.62971e+001	1.42262e-001	1.23176e+001	33250
2.44233e-002	7.50996e-002	3.62918e+001	1.42221e-001	1.23156e+001	33251
2.44287e-002	7.51105e-002	3.62865e+001	1.42180e-001	1.23137e+001	33252
2.44340e-002	7.51214e-002	3.62813e+001	1.42138e-001	1.23118e+001	33253
2.44393e-002	7.51323e-002	3.62760e+001	1.42097e-001	1.23099e+001	33254
2.44446e-002	7.51432e-002	3.62708e+001	1.42056e-001	1.23079e+001	33255
2.44499e-002	7.51541e-002	3.62655e+001	1.42015e-001	1.23060e+001	33256
2.44552e-002	7.51650e-002	3.62602e+001	1.41974e-001	1.23041e+001	33257
2.44605e-002	7.51759e-002	3.62550e+001	1.41933e-001	1.23021e+001	33258
2.44659e-002	7.51868e-002	3.62497e+001	1.41891e-001	1.23002e+001	33259
2.44712e-002	7.51976e-002	3.62445e+001	1.41850e-001	1.22983e+001	33260
2.44765e-002	7.52085e-002	3.62392e+001	1.41809e-001	1.22964e+001	33261
2.44818e-002	7.52194e-002	3.62340e+001	1.41768e-001	1.22944e+001	33262
2.44871e-002	7.52303e-002	3.62288e+001	1.41727e-001	1.22925e+001	33263
2.44924e-002	7.52412e-002	3.62235e+001	1.41686e-001	1.22906e+001	33264
2.44977e-002	7.52521e-002	3.62183e+001	1.41645e-001	1.22887e+001	33265
2.45031e-002	7.52629e-002	3.62130e+001	1.41604e-001	1.22868e+001	33266
2.45084e-002	7.52738e-002	3.62078e+001	1.41563e-001	1.22848e+001	33267
2.45137e-002	7.52847e-002	3.62026e+001	1.41522e-001	1.22829e+001	33268
2.45190e-002	7.52956e-002	3.61973e+001	1.41482e-001	1.22810e+001	33269
2.45243e-002	7.53065e-002	3.61921e+001	1.41441e-001	1.22791e+001	33270
2.45296e-002	7.53174e-002	3.61869e+001	1.41400e-001	1.22772e+001	33271
2.45349e-002	7.53282e-002	3.61817e+001	1.41359e-001	1.22752e+001	33272
2.45403e-002	7.53391e-002	3.61764e+001	1.41318e-001	1.22733e+001	33273
2.45456e-002	7.53500e-002	3.61712e+001	1.41277e-001	1.22714e+001	33274
2.45509e-002	7.53609e-002	3.61660e+001	1.41237e-001	1.22695e+001	33275
2.45562e-002	7.53717e-002	3.61608e+001	1.41196e-001	1.22676e+001	33276
2.45615e-002	7.53826e-002	3.61556e+001	1.41155e-001	1.22657e+001	33277
2.45668e-002	7.53935e-002	3.61503e+001	1.41114e-001	1.22637e+001	33278
2.45721e-002	7.54044e-002	3.61451e+001	1.41074e-001	1.22618e+001	33279
2.45775e-002	7.54152e-002	3.61399e+001	1.41033e-001	1.22599e+001	33280
2.45828e-002	7.54261e-002	3.61347e+001	1.40992e-001	1.22580e+001	33281
2.45881e-002	7.54370e-002	3.61295e+001	1.40952e-001	1.22561e+001	33282
2.45934e-002	7.54478e-002	3.61243e+001	1.40911e-001	1.22542e+001	33283
2.45987e-002	7.54587e-002	3.61191e+001	1.40871e-001	1.22523e+001	33284
2.46040e-002	7.54696e-002	3.61139e+001	1.40830e-001	1.22504e+001	33285
2.46093e-002	7.54804e-002	3.61087e+001	1.40789e-001	1.22485e+001	33286
2.46147e-002	7.54913e-002	3.61035e+001	1.40749e-001	1.22466e+001	33287
2.46200e-002	7.55022e-002	3.60983e+001	1.40708e-001	1.22447e+001	33288
2.46253e-002	7.55130e-002	3.60931e+001	1.40668e-001	1.22427e+001	33289
2.46306e-002	7.55239e-002	3.60879e+001	1.40627e-001	1.22408e+001	33290
2.46359e-002	7.55348e-002	3.60827e+001	1.40587e-001	1.22389e+001	33291
2.46412e-002	7.55456e-002	3.60775e+001	1.40547e-001	1.22370e+001	33292
2.46465e-002	7.55565e-002	3.60723e+001	1.40506e-001	1.22351e+001	33293
2.46519e-002	7.55674e-002	3.60672e+001	1.40466e-001	1.22332e+001	33294
2.46572e-002	7.55782e-002	3.60620e+001	1.40425e-001	1.22313e+001	33295
2.46625e-002	7.55891e-002	3.60568e+001	1.40385e-001	1.22294e+001	33296
2.46678e-002	7.55999e-002	3.60516e+001	1.40345e-001	1.22275e+001	33297
2.46731e-002	7.56108e-002	3.60464e+001	1.40304e-001	1.22256e+001	33298
2.46784e-002	7.56217e-002	3.60413e+001	1.40264e-001	1.22237e+001	33299
2.46837e-002	7.56325e-002	3.60361e+001	1.40224e-001	1.22218e+001	33300
2.46891e-002	7.56434e-002	3.60309e+001	1.40184e-001	1.22199e+001	33301
2.46944e-002	7.56542e-002	3.60258e+001	1.40143e-001	1.22180e+001	33302
2.46997e-002	7.56651e-002	3.60206e+001	1.40103e-001	1.22161e+001	33303
2.47050e-002	7.56759e-002	3.60154e+001	1.40063e-001	1.22142e+001	33304
2.47103e-002	7.56868e-002	3.60103e+001	1.40023e-001	1.22123e+001	33305
2.47156e-002	7.56976e-002	3.60051e+001	1.39983e-001	1.22105e+001	33306
2.47209e-002	7.57085e-002	3.59999e+001	1.39943e-001	1.22086e+001	33307
2.47263e-002	7.57193e-002	3.59948e+001	1.39902e-001	1.22067e+001	33308
2.47316e-002	7.57302e-002	3.59896e+001	1.39862e-001	1.22048e+001	33309
2.47369e-002	7.57410e-002	3.59845e+001	1.39822e-001	1.22029e+001	33310
2.47422e-002	7.57519e-002	3.59793e+001	1.39782e-001	1.22010e+001	33311
2.47475e-002	7.57627e-002	3.59742e+001	1.39742e-001	1.21991e+001	33312
2.47528e-002	7.57736e-002	3.59690e+001	1.39702e-001	1.21972e+001	33313
2.47581e-002	7.57844e-002	3.59639e+001	1.39662e-001	1.21953e+001	33314
2.47635e-002	7.57953e-002	3.59587e+001	1.39622e-001	1.21934e+001	33315
2.47688e-002	7.58061e-002	3.59536e+001	1.39582e-001	1.21915e+001	33316
2.47741e-002	7.58170e-002	3.59484e+001	1.39542e-001	1.21897e+001	33317
2.47794e-002	7.58278e-002	3.59433e+001	1.39503e-001	1.21878e+001	33318
2.47847e-002	7.58386e-002	3.59381e+001	1.39463e-001	1.21859e+001	33319
2.47900e-002	7.58495e-002	3.59330e+001	1.39423e-001	1.21840e+001	33320
2.47953e-002	7.58603e-002	3.59279e+001	1.39383e-001	1.21821e+001	33321
2.48007e-002	7.58712e-002	3.59227e+001	1.39343e-001	1.21802e+001	33322
2.48060e-002	7.58820e-002	3.59176e+001	1.39303e-001	1.21784e+001	33323
2.48113e-002	7.58928e-002	3.59125e+001	1.39264e-001	1.21765e+001	33324
2.48166e-002	7.59037e-002	3.59074e+001	1.39224e-001	1.21746e+001	33325
2.48219e-002	7.59145e-002	3.59022e+001	1.39184e-001	1.21727e+001	33326
2.48272e-002	7.59253e-002	3.58971e+001	1.39144e-001	1.21708e+001	33327
2.48325e-002	7.59362e-002	3.58920e+001	1.39105e-001	1.21690e+001	33328
2.48379e-002	7.59470e-002	3.58869e+001	1.39065e-001	1.21671e+001	33329
2.48432e-002	7.59578e-002	3.58817e+001	1.39025e-001	1.21652e+001	33330
2.48485e-002	7.59687e-002	3.58766e+001	1.38986e-001	1.21633e+001	33331
2.48538e-002	7.59795e-002	3.58715e+001	1.38946e-001	1.21614e+001	33332
2.48591e-002	7.59903e-002	3.58664e+001	1.38906e-001	1.21596e+001	33333
2.48644e-002	7.60012e-002	3.58613e+001	1.38867e-001	1.21577e+001	33334
2.48697e-002	7.60120e-002	3.58562e+001	1.38827e-001	1.21558e+001	33335
2.48751e-002	7.60228e-002	3.58511e+001	1.38788e-001	1.21539e+001	33336
2.48804e-002	7.60337e-002	3.58460e+001	1.38748e-001	1.21521e+001	33337
2.48857e-002	7.60445e-002	3.58409e+001	1.38709e-001	1.21502e+001	33338
2.48910e-002	7.60553e-002	3.58358e+001	1.38669e-001	1.21483e+001	33339
2.48963e-002	7.60661e-002	3.58307e+001	1.38630e-001	1.21465e+001	33340
2.49016e-002	7.60770e-002	3.58256e+001	1.38590e-001	1.21446e+001	33341
2.49069e-002	7.60878e-002	3.58205e+001	1.38551e-001	1.21427e+001	33342
2.49123e-002	7.60986e-002	3.58154e+001	1.38511e-001	1.21408e+001	33343
2.49176e-002	7.61094e-002	3.58103e+001	1.38472e-001	1.21390e+001	33344
2.49229e-002	7.61203e-002	3.58052e+001	1.38433e-001	1.21371e+001	33345
2.49282e-002	7.61311e-002	3.58001e+001	1.38393e-001	1.21352e+001	33346
2.49335e-002	7.61419e-002	3.57950e+001	1.38354e-001	1.21334e+001	33347
2.49388e-002	7.61527e-002	3.57899e+001	1.38315e-001	1.21315e+001	33348
2.49442e-002	7.61635e-002	3.57848e+001	1.38275e-001	1.21296e+001	33349
2.49495e-002	7.61743e-002	3.57798e+001	1.38236e-001	1.21278e+001	33350
2.49548e-002	7.61852e-002	3.57747e+001	1.38197e-001	1.21259e+001	33351
2.49601e-002	7.61960e-002	3.57696e+001	1.38158e-001	1.21241e+001	33352
2.49654e-002	7.62068e-002	3.57645e+001	1.38118e-001	1.21222e+001	33353
2.49707e-002	7.62176e-002	3.57595e+001	1.38079e-001	1.21203e+001	33354
2.49760e-002	7.62284e-002	3.57544e+001	1.38040e-001	1.21185e+001	33355
2.49814e-002	7.62392e-002	3.57493e+001	1.38001e-001	1.21166e+001	33356
2.49867e-002	7.62501e-002	3.57442e+001	1.37962e-001	1.21147e+001	33357
2.49920e-002	7.62609e-002	3.57392e+001	1.37923e-001	1.21129e+001	33358
2.49973e-002	7.62717e-002	3.57341e+001	1.37884e-001	1.21110e+001	33359
2.50026e-002	7.62825e-002	3.57290e+001	1.37844e-001	1.21092e+001	33360
2.50079e-002	7.62933e-002	3.57240e+001	1.37805e-001	1.21073e+001	33361
2.50132e-002	7.63041e-002	3.57189e+001	1.37766e-001	1.21055e+001	33362
2.50186e-002	7.63149e-002	3.57139e+001	1.37727e-001	1.21036e+001	33363
2.50239e-002	7.63257e-002	3.57088e+001	1.37688e-001	1.21017e+001	33364
2.50292e-002	7.63365e-002	3.57037e+001	1.37649e-001	1.20999e+001	33365
2.50345e-002	7.63473e-002	3.56987e+001	1.37610e-001	1.20980e+001	33366
2.50398e-002	7.63581e-002	3.56936e+001	1.37571e-001	1.20962e+001	33367
2.50451e-002	7.63689e-002	3.56886e+001	1.37533e-001	1.20943e+001	33368
2.50504e-002	7.63797e-002	3.56835e+001	1.37494e-001	1.20925e+001	33369
2.50558e-002	7.63905e-002	3.56785e+001	1.37455e-001	1.20906e+001	33370
2.50611e-002	7.64014e-002	3.56735e+001	1.37416e-001	1.20888e+001	33371
2.50664e-002	7.64122e-002	3.56684e+001	1.37377e-001	1.20869e+001	33372
2.50717e-002	7.64230e-002	3.56634e+001	1.37338e-001	1.20851e+001	33373
2.50770e-002	7.64338e-002	3.56583e+001	1.37299e-001	1.20832e+001	33374
2.50823e-002	7.64446e-002	3.56533e+001	1.37261e-001	1.20814e+001	33375
2.50876e-002	7.64553e-002	3.56483e+001	1.37222e-001	1.20795e+001	33376
2.50930e-002	7.64661e-002	3.56432e+001	1.37183e-001	1.20777e+001	33377
2.50983e-002	7.64769e-002	3.56382e+001	1.37144e-001	1.20758e+001	33378
2.51036e-002	7.64877e-002	3.56332e+001	1.37106e-001	1.20740e+001	33379
2.51089e-002	7.64985e-002	3.56281e+001	1.37067e-001	1.20721e+001	33380
2.51142e-002	7.65093e-002	3.56231e+001	1.37028e-001	1.20703e+001	33381
2.51195e-002	7.65201e-002	3.56181e+001	1.36990e-001	1.20685e+001	33382
2.51248e-002	7.65309e-002	3.56131e+001	1.36951e-001	1.20666e+001	33383
2.51302e-002	7.65417e-002	3.56080e+001	1.36912e-001	1.20648e+001	33384
2.51355e-002	7.65525e-002	3.56030e+001	1.36874e-001	1.20629e+001	33385
2.51408e-002	7.65633e-002	3.55980e+001	1.36835e-001	1.20611e+001	33386
2.51461e-002	7.65741e-002	3.55930e+001	1.36797e-001	1.20592e+001	33387
2.51514e-002	7.65849e-002	3.55880e+001	1.36758e-001	1.20574e+001	33388
2.51567e-002	7.65957e-002	3.55830e+001	1.36720e-001	1.20556e+001	33389
2.51620e-002	7.66064e-002	3.55779e+001	1.36681e-001	1.20537e+001	33390
2.51674e-002	7.66172e-002	3.55729e+001	1.36643e-001	1.20519e+001	33391
2.51727e-002	7.66280e-002	3.55679e+001	1.36604e-001	1.20501e+001	33392
2.51780e-002	7.66388e-002	3.55629e+001	1.36566e-001	1.20482e+001	33393
2.51833e-002	7.66496e-002	3.55579e+001	1.36527e-001	1.20464e+001	33394
2.51886e-002	7.66604e-002	3.55529e+001	1.36489e-001	1.20445e+001	33395
2.51939e-002	7.66712e-002	3.55479e+001	1.36450e-001	1.20427e+001	33396
2.51992e-002	7.66819e-002	3.55429e+001	1.36412e-001	1.20409e+001	33397
2.52046e-002	7.66927e-002	3.55379e+001	1.36374e-001	1.20390e+001	33398
2.52099e-002	7.67035e-002	3.55329e+001	1.36335e-001	1.20372e+001	33399
2.52152e-002	7.67143e-002	3.55279e+001	1.36297e-001	1.20354e+001	33400
2.52205e-002	7.67251e-002	3.55229e+001	1.36259e-001	1.20336e+001	33401
2.52258e-002	7.67358e-002	3.55180e+001	1.36221e-001	1.20317e+001	33402
2.52311e-002	7.67466e-002	3.55130e+001	1.36182e-001	1.20299e+001	33403
2.52364e-002	7.67574e-002	3.55080e+001	1.36144e-001	1.20281e+001	33404
2.52418e-002	7.67682e-002	3.55030e+001	1.36106e-001	1.20262e+001	33405
2.52471e-002	7.67789e-002	3.54980e+001	1.36068e-001	1.20244e+001	33406
2.52524e-002	7.67897e-002	3.54930e+001	1.36029e-001	1.20226e+001	33407
2.52577e-002	7.68005e-002	3.54881e+001	1.35991e-001	1.20208e+001	33408
2.52630e-002	7.68113e-002	3.54831e+001	1.35953e-001	1.20189e+001	33409
2.52683e-002	7.68220e-002	3.54781e+001	1.35915e-001	1.20171e+001	33410
2.52736e-002	7.68328e-002	3.54731e+001	1.35877e-001	1.20153e+001	33411
2.52790e-002	7.68436e-002	3.54682e+001	1.35839e-001	1.20134e+001	33412
2.52843e-002	7.68543e-002	3.54632e+001	1.35801e-001	1.20116e+001	33413
2.52896e-002	7.68651e-002	3.54582e+001	1.35763e-001	1.20098e+001	33414
2.52949e-002	7.68759e-002	3.54533e+001	1.35725e-001	1.20080e+001	33415
2.53002e-002	7.68867e-002	3.54483e+001	1.35687e-001	1.20062e+001	33416
2.53055e-002	7.68974e-002	3.54433e+001	1.35649e-001	1.20043e+001	33417
2.53108e-002	7.69082e-002	3.54384e+001	1.35611e-001	1.20025e+001	33418
2.53162e-002	7.69190e-002	3.54334e+001	1.35573e-001	1.20007e+001	33419
2.53215e-002	7.69297e-002	3.54284e+001	1.35535e-001	1.19989e+001	33420
2.53268e-002	7.69405e-002	3.54235e+001	1.35497e-001	1.19971e+001	33421
2.53321e-002	7.69512e-002	3.54185e+001	1.35459e-001	1.19952e+001	33422
2.53374e-002	7.69620e-002	3.54136e+001	1.35421e-001	1.19934e+001	33423
2.53427e-002	7.69728e-002	3.54086e+001	1.35383e-001	1.19916e+001	33424
2.53480e-002	7.69835e-002	3.54037e+001	1.35345e-001	1.19898e+001	33425
2.53534e-002	7.69943e-002	3.53987e+001	1.35308e-001	1.19880e+001	33426
2.53587e-002	7.70050e-002	3.53938e+001	1.35270e-001	1.19862e+001	33427
2.53640e-002	7.70158e-002	3.53888e+001	1.35232e-001	1.19843e+001	33428
2.53693e-002	7.70266e-002	3.53839e+001	1.35194e-001	1.19825e+001	33429
2.53746e-002	7.70373e-002	3.53790e+001	1.35156e-001	1.19807e+001	33430
2.53799e-002	7.70481e-002	3.53740e+001	1.35119e-001	1.19789e+001	33431
2.53852e-002	7.70588e-002	3.53691e+001	1.35081e-001	1.19771e+001	33432
2.53906e-002	7.70696e-002	3.53641e+001	1.35043e-001	1.19753e+001	33433
2.53959e-002	7.70803e-002	3.53592e+001	1.35006e-001	1.19735e+001	33434
2.54012e-002	7.70911e-002	3.53543e+001	1.34968e-001	1.19717e+001	33435
2.54065e-002	7.71019e-002	3.53493e+001	1.34930e-001	1.19699e+001	33436
2.54118e-002	7.71126e-002	3.53444e+001	1.34893e-001	1.19680e+001	33437
2.54171e-002	7.71234e-002	3.53395e+001	1.34855e-001	1.19662e+001	33438
2.54224e-002	7.71341e-002	3.53346e+001	1.34817e-001	1.19644e+001	33439
2.54278e-002	7.71449e-002	3.53296e+001	1.34780e-001	1.19626e+001	33440
2.54331e-002	7.71556e-002	3.53247e+001	1.34742e-001	1.19608e+001	33441
2.54384e-002	7.71664e-002	3.53198e+001	1.34705e-001	1.19590e+001	33442
2.54437e-002	7.71771e-002	3.53149e+001	1.34667e-001	1.19572e+001	33443
2.54490e-002	7.71878e-002	3.53100e+001	1.34630e-001	1.19554e+001	33444
2.54543e-002	7.71986e-002	3.53050e+001	1.34592e-001	1.19536e+001	33445
2.54596e-002	7.72093e-002	3.53001e+001	1.34555e-001	1.19518e+001	33446
2.54650e-002	7.72201e-002	3.52952e+001	1.34517e-001	1.19500e+001	33447
2.54703e-002	7.72308e-002	3.52903e+001	1.34480e-001	1.19482e+001	33448
2.54756e-002	7.72416e-002	3.52854e+001	1.34443e-001	1.19464e+001	33449
2.54809e-002	7.72523e-002	3.52805e+001	1.34405e-001	1.19446e+001	33450
2.54862e-002	7.72631e-002	3.52756e+001	1.34368e-001	1.19428e+001	33451
2.54915e-002	7.72738e-002	3.52707e+001	1.34330e-001	1.19410e+001	33452
2.54968e-002	7.72845e-002	3.52658e+001	1.34293e-001	1.19392e+001	33453
2.55022e-002	7.72953e-002	3.52609e+001	1.34256e-001	1.19374e+001	33454
2.55075e-002	7.73060e-002	3.52560e+001	1.34218e-001	1.19356e+001	33455
2.55128e-002	7.73168e-002	3.52511e+001	1.34181e-001	1.19338e+001	33456
2.55181e-002	7.73275e-002	3.52462e+001	1.34144e-001	1.19320e+001	33457
2.55234e-002	7.73382e-002	3.52413e+001	1.34107e-001	1.19302e+001	33458
2.55287e-002	7.73490e-002	3.52364e+001	1.34069e-001	1.19284e+001	33459
2.55340e-002	7.73597e-002	3.52315e+001	1.34032e-001	1.19266e+001	33460
2.55394e-002	7.73704e-002	3.52266e+001	1.33995e-001	1.19248e+001	33461
2.55447e-002	7.73812e-002	3.52217e+001	1.33958e-001	1.19230e+001	33462
2.55500e-002	7.73919e-002	3.52169e+001	1.33921e-001	1.19212e+001	33463
2.55553e-002	7.74026e-002	3.52120e+001	1.33884e-001	1.19195e+001	33464
2.55606e-002	7.74134e-002	3.52071e+001	1.33847e-001	1.19177e+001	33465
2.55659e-002	7.74241e-002	3.52022e+001	1.33809e-001	1.19159e+001	33466
2.55713e-002	7.74348e-002	3.51973e+001	1.33772e-001	1.19141e+001	33467
2.55766e-002	7.74455e-002	3.51925e+001	1.33735e-001	1.19123e+001	33468
2.55819e-002	7.74563e-002	3.51876e+001	1.33698e-001	1.19105e+001	33469
2.55872e-002	7.74670e-002	3.51827e+001	1.33661e-001	1.19087e+001	33470
2.55925e-002	7.74777e-002	3.51778e+001	1.33624e-001	1.19069e+001	33471
2.55978e-002	7.74885e-002	3.51730e+001	1.33587e-001	1.19051e+001	33472
2.56031e-002	7.74992e-002	3.51681e+001	1.33550e-001	1.19034e+001	33473
2.56085e-002	7.75099e-002	3.51632e+001	1.33513e-001	1.19016e+001	33474
2.56138e-002	7.75206e-002	3.51584e+001	1.33476e-001	1.18998e+001	33475
2.56191e-002	7.75314e-002	3.51535e+001	1.33439e-001	1.18980e+001	33476
2.56244e-002	7.75421e-002	3.51487e+001	1.33403e-001	1.18962e+001	33477
2.56297e-002	7.75528e-002	3.51438e+001	1.33366e-001	1.18944e+001	33478
2.56350e-002	7.75635e-002	3.51389e+001	1.33329e-001	1.18927e+001	33479
2.56403e-002	7.75742e-002	3.51341e+001	1.33292e-001	1.18909e+001	33480
2.56457e-002	7.75850e-002	3.51292e+001	1.33255e-001	1.18891e+001	33481
2.56510e-002	7.75957e-002	3.51244e+001	1.33218e-001	1.18873e+001	33482
2.56563e-002	7.76064e-002	3.51195e+001	1.33182e-001	1.18855e+001	33483
2.56616e-002	7.76171e-002	3.51147e+001	1.33145e-001	1.18838e+001	33484
2.56669e-002	7.76278e-002	3.51098e+001	1.33108e-001	1.18820e+001	33485
2.56722e-002	7.76385e-002	3.51050e+001	1.33071e-001	1.18802e+001	33486
2.56775e-002	7.76493e-002	3.51001e+001	1.33035e-001	1.18784e+001	33487
2.56829e-002	7.76600e-002	3.50953e+001	1.32998e-001	1.18766e+001	33488
2.56882e-002	7.76707e-002	3.50905e+001	1.32961e-001	1.18749e+001	33489
2.56935e-002	7.76814e-002	3.50856e+001	1.32924e-001	1.18731e+001	33490
2.56988e-002	7.76921e-002	3.50808e+001	1.32888e-001	1.18713e+001	33491
2.57041e-002	7.77028e-002	3.50759e+001	1.32851e-001	1.18695e+001	33492
2.57094e-002	7.77135e-002	3.50711e+001	1.32815e-001	1.18678e+001	33493
2.57147e-002	7.77242e-002	3.50663e+001	1.32778e-001	1.18660e+001	33494
2.57201e-002	7.77350e-002	3.50614e+001	1.32741e-001	1.18642e+001	33495
2.57254e-002	7.77457e-002	3.50566e+001	1.32705e-001	1.18625e+001	33496
2.57307e-002	7.77564e-002	3.50518e+001	1.32668e-001	1.18607e+001	33497
2.57360e-002	7.77671e-002	3.50470e+001	1.32632e-001	1.18589e+001	33498
2.57413e-002	7.77778e-002	3.50421e+001	1.32595e-001	1.18571e+001	33499
2.57466e-002	7.77885e-002	3.50373e+001	1.32559e-001	1.18554e+001	33500
2.57519e-002	7.77992e-002	3.50325e+001	1.32522e-001	1.18536e+001	33501
2.57573e-002	7.78099e-002	3.50277e+001	1.32486e-001	1.18518e+001	33502
2.57626e-002	7.78206e-002	3.50229e+001	1.32449e-001	1.18501e+001	33503
2.57679e-002	7.78313e-002	3.50180e+001	1.32413e-001	1.18483e+001	33504
2.57732e-002	7.78420e-002	3.50132e+001	1.32377e-001	1.18465e+001	33505
2.57785e-002	7.78527e-002	3.50084e+001	1.32340e-001	1.18448e+001	33506
2.57838e-002	7.78634e-002	3.50036e+001	1.32304e-001	1.18430e+001	33507
2.57891e-002	7.78741e-002	3.49988e+001	1.32267e-001	1.18412e+001	33508
2.57945e-002	7.78848e-002	3.49940e+001	1.32231e-001	1.18395e+001	33509
2.57998e-002	7.78955e-002	3.49892e+001	1.32195e-001	1.18377e+001	33510
2.58051e-002	7.79062e-002	3.49844e+001	1.32158e-001	1.18359e+001	33511
2.58104e-002	7.79169e-002	3.49796e+001	1.32122e-001	1.18342e+001	33512
2.58157e-002	7.79276e-002	3.49748e+001	1.32086e-001	1.18324e+001	33513
2.58210e-002	7.79383e-002	3.49700e+001	1.32050e-001	1.18307e+001	33514
2.58263e-002	7.79490e-002	3.49652e+001	1.32013e-001	1.18289e+001	33515
2.58317e-002	7.79597e-002	3.49604e+001	1.31977e-001	1.18271e+001	33516
2.58370e-002	7.79704e-002	3.49556e+001	1.31941e-001	1.18254e+001	33517
2.58423e-002	7.79811e-002	3.49508e+001	1.31905e-001	1.18236e+001	33518
2.58476e-002	7.79918e-002	3.49460e+001	1.31869e-001	1.18219e+001	33519
2.58529e-002	7.80024e-002	3.49412e+001	1.31833e-001	1.18201e+001	33520
2.58582e-002	7.80131e-002	3.49364e+001	1.31796e-001	1.18184e+001	33521
2.58635e-002	7.80238e-002	3.49316e+001	1.31760e-001	1.18166e+001	33522
2.58689e-002	7.80345e-002	3.49269e+001	1.31724e-001	1.18148e+001	33523
2.58742e-002	7.80452e-002	3.49221e+001	1.31688e-001	1.18131e+001	33524
2.58795e-002	7.80559e-002	3.49173e+001	1.31652e-001	1.18113e+001	33525
2.58848e-002	7.80666e-002	3.49125e+001	1.31616e-001	1.18096e+001	33526
2.58901e-002	7.80773e-002	3.49077e+001	1.31580e-001	1.18078e+001	33527
2.58954e-002	7.80879e-002	3.49030e+001	1.31544e-001	1.18061e+001	33528
2.59007e-002	7.80986e-002	3.48982e+001	1.31508e-001	1.18043e+001	33529
2.59061e-002	7.81093e-002	3.48934e+001	1.31472e-001	1.18026e+001	33530
2.59114e-002	7.81200e-002	3.48886e+001	1.31436e-001	1.18008e+001	33531
2.59167e-002	7.81307e-002	3.48839e+001	1.31400e-001	1.17991e+001	33532
2.59220e-002	7.81414e-002	3.48791e+001	1.31364e-001	1.17973e+001	33533
2.59273e-002	7.81520e-002	3.48743e+001	1.31328e-001	1.17956e+001	33534
2.59326e-002	7.81627e-002	3.48696e+001	1.31292e-001	1.17938e+001	33535
2.59379e-002	7.81734e-002	3.48648e+001	1.31257e-001	1.17921e+001	33536
2.59433e-002	7.81841e-002	3.48600e+001	1.31221e-001	1.17903e+001	33537
2.59486e-002	7.81948e-002	3.48553e+001	1.31185e-001	1.17886e+001	33538
2.59539e-002	7.82054e-002	3.48505e+001	1.31149e-001	1.17868e+001	33539
2.59592e-002	7.82161e-002	3.48458e+001	1.31113e-001	1.17851e+001	33540
2.59645e-002	7.82268e-002	3.48410e+001	1.31077e-001	1.17833e+001	33541
2.59698e-002	7.82375e-002	3.48363e+001	1.31042e-001	1.17816e+001	33542
2.59751e-002	7.82481e-002	3.48315e+001	1.31006e-001	1.17799e+001	33543
2.59805e-002	7.82588e-002	3.48268e+001	1.30970e-001	1.17781e+001	33544
2.59858e-002	7.82695e-002	3.48220e+001	1.30934e-001	1.17764e+001	33545
2.59911e-002	7.82801e-002	3.48173e+001	1.30899e-001	1.17746e+001	33546
2.59964e-002	7.82908e-002	3.48125e+001	1.30863e-001	1.17729e+001	33547
2.60017e-002	7.83015e-002	3.48078e+001	1.30827e-001	1.17711e+001	33548
2.60070e-002	7.83122e-002	3.48030e+001	1.30792e-001	1.17694e+001	33549
2.60123e-002	7.83228e-002	3.47983e+001	1.30756e-001	1.17677e+001	33550
2.60177e-002	7.83335e-002	3.47935e+001	1.30721e-001	1.17659e+001	33551
2.60230e-002	7.83442e-002	3.47888e+001	1.30685e-001	1.17642e+001	33552
2.60283e-002	7.83548e-002	3.47841e+001	1.30649e-001	1.17625e+001	33553
2.60336e-002	7.83655e-002	3.47793e+001	1.30614e-001	1.17607e+001	33554
2.60389e-002	7.83762e-002	3.47746e+001	1.30578e-001	1.17590e+001	33555
