t'	a(t')	Trad(t')	Tb(t')	z(t')	i
3.0429242e-001	4.0991133e-001	6.6489990e+000	8.1562029e-002	1.4395520e+000	5278
3.0515141e-001	4.1071883e-001	6.6359265e+000	8.1241814e-002	1.4347556e+000	5279
3.0601040e-001	4.1152586e-001	6.6229131e+000	8.0923671e-002	1.4299810e+000	5280
3.0686940e-001	4.1233240e-001	6.6099583e+000	8.0607579e-002	1.4252278e+000	5281
3.0772839e-001	4.1313847e-001	6.5970617e+000	8.0293521e-002	1.4204959e+000	5282
3.0858738e-001	4.1394407e-001	6.5842228e+000	7.9981477e-002	1.4157853e+000	5283
3.0944638e-001	4.1474920e-001	6.5714413e+000	7.9671428e-002	1.4110957e+000	5284
3.1030537e-001	4.1555386e-001	6.5587167e+000	7.9363357e-002	1.4064270e+000	5285
3.1116436e-001	4.1635805e-001	6.5460485e+000	7.9057245e-002	1.4017789e+000	5286
3.1202336e-001	4.1716179e-001	6.5334364e+000	7.8753074e-002	1.3971515e+000	5287
3.1288235e-001	4.1796507e-001	6.5208799e+000	7.8450827e-002	1.3925444e+000	5288
3.1374134e-001	4.1876789e-001	6.5083787e+000	7.8150486e-002	1.3879577e+000	5289
3.1460034e-001	4.1957026e-001	6.4959323e+000	7.7852033e-002	1.3833910e+000	5290
3.1545933e-001	4.2037218e-001	6.4835403e+000	7.7555453e-002	1.3788444e+000	5291
3.1631833e-001	4.2117366e-001	6.4712024e+000	7.7260727e-002	1.3743175e+000	5292
3.1717732e-001	4.2197470e-001	6.4589181e+000	7.6967839e-002	1.3698103e+000	5293
3.1803631e-001	4.2277529e-001	6.4466871e+000	7.6676773e-002	1.3653227e+000	5294
3.1889531e-001	4.2357545e-001	6.4345090e+000	7.6387512e-002	1.3608545e+000	5295
3.1975430e-001	4.2437517e-001	6.4223833e+000	7.6100041e-002	1.3564055e+000	5296
3.2061329e-001	4.2517446e-001	6.4103098e+000	7.5814342e-002	1.3519757e+000	5297
3.2147229e-001	4.2597332e-001	6.3982880e+000	7.5530402e-002	1.3475649e+000	5298
3.2233128e-001	4.2677176e-001	6.3863177e+000	7.5248203e-002	1.3431729e+000	5299
3.2319027e-001	4.2756977e-001	6.3743983e+000	7.4967731e-002	1.3387996e+000	5300
3.2404927e-001	4.2836736e-001	6.3625296e+000	7.4688971e-002	1.3344449e+000	5301
3.2490826e-001	4.2916454e-001	6.3507111e+000	7.4411907e-002	1.3301086e+000	5302
3.2576725e-001	4.2996130e-001	6.3389426e+000	7.4136525e-002	1.3257907e+000	5303
3.2662625e-001	4.3075765e-001	6.3272237e+000	7.3862809e-002	1.3214910e+000	5304
3.2748524e-001	4.3155358e-001	6.3155541e+000	7.3590746e-002	1.3172093e+000	5305
3.2834423e-001	4.3234912e-001	6.3039333e+000	7.3320321e-002	1.3129456e+000	5306
3.2920323e-001	4.3314425e-001	6.2923611e+000	7.3051520e-002	1.3086997e+000	5307
3.3006222e-001	4.3393897e-001	6.2808371e+000	7.2784328e-002	1.3044715e+000	5308
3.3092121e-001	4.3473330e-001	6.2693610e+000	7.2518733e-002	1.3002609e+000	5309
3.3178021e-001	4.3552724e-001	6.2579324e+000	7.2254720e-002	1.2960677e+000	5310
3.3263920e-001	4.3632078e-001	6.2465511e+000	7.1992275e-002	1.2918918e+000	5311
3.3349819e-001	4.3711392e-001	6.2352166e+000	7.1731386e-002	1.2877331e+000	5312
3.3435719e-001	4.3790669e-001	6.2239287e+000	7.1472039e-002	1.2835915e+000	5313
3.3521618e-001	4.3869906e-001	6.2126871e+000	7.1214220e-002	1.2794669e+000	5314
3.3607517e-001	4.3949105e-001	6.2014914e+000	7.0957917e-002	1.2753592e+000	5315
3.3693417e-001	4.4028267e-001	6.1903413e+000	7.0703118e-002	1.2712682e+000	5316
3.3779316e-001	4.4107390e-001	6.1792366e+000	7.0449809e-002	1.2671938e+000	5317
3.3865216e-001	4.4186476e-001	6.1681769e+000	7.0197977e-002	1.2631359e+000	5318
3.3951115e-001	4.4265525e-001	6.1571618e+000	6.9947611e-002	1.2590944e+000	5319
3.4037014e-001	4.4344537e-001	6.1461912e+000	6.9698699e-002	1.2550692e+000	5320
3.4122914e-001	4.4423512e-001	6.1352646e+000	6.9451227e-002	1.2510602e+000	5321
3.4208813e-001	4.4502450e-001	6.1243819e+000	6.9205184e-002	1.2470673e+000	5322
3.4294712e-001	4.4581352e-001	6.1135427e+000	6.8960558e-002	1.2430903e+000	5323
3.4380612e-001	4.4660219e-001	6.1027467e+000	6.8717338e-002	1.2391292e+000	5324
3.4466511e-001	4.4739049e-001	6.0919936e+000	6.8475511e-002	1.2351838e+000	5325
3.4552410e-001	4.4817844e-001	6.0812831e+000	6.8235067e-002	1.2312541e+000	5326
3.4638310e-001	4.4896604e-001	6.0706151e+000	6.7995993e-002	1.2273400e+000	5327
3.4724209e-001	4.4975328e-001	6.0599891e+000	6.7758279e-002	1.2234412e+000	5328
3.4810108e-001	4.5054018e-001	6.0494049e+000	6.7521914e-002	1.2195578e+000	5329
3.4896008e-001	4.5132674e-001	6.0388623e+000	6.7286886e-002	1.2156897e+000	5330
3.4981907e-001	4.5211295e-001	6.0283609e+000	6.7053184e-002	1.2118367e+000	5331
3.5067806e-001	4.5289882e-001	6.0179005e+000	6.6820798e-002	1.2079987e+000	5332
3.5153706e-001	4.5368435e-001	6.0074808e+000	6.6589718e-002	1.2041757e+000	5333
3.5239605e-001	4.5446954e-001	5.9971016e+000	6.6359932e-002	1.2003675e+000	5334
3.5325504e-001	4.5525440e-001	5.9867625e+000	6.6131430e-002	1.1965740e+000	5335
3.5411404e-001	4.5603893e-001	5.9764634e+000	6.5904201e-002	1.1927952e+000	5336
3.5497303e-001	4.5682314e-001	5.9662040e+000	6.5678237e-002	1.1890310e+000	5337
3.5583202e-001	4.5760701e-001	5.9559839e+000	6.5453525e-002	1.1852812e+000	5338
3.5669102e-001	4.5839056e-001	5.9458031e+000	6.5230057e-002	1.1815458e+000	5339
3.5755001e-001	4.5917379e-001	5.9356611e+000	6.5007823e-002	1.1778247e+000	5340
3.5840900e-001	4.5995670e-001	5.9255578e+000	6.4786812e-002	1.1741177e+000	5341
3.5926800e-001	4.6073929e-001	5.9154929e+000	6.4567015e-002	1.1704248e+000	5342
3.6012699e-001	4.6152157e-001	5.9054662e+000	6.4348423e-002	1.1667460e+000	5343
3.6098599e-001	4.6230353e-001	5.8954774e+000	6.4131025e-002	1.1630810e+000	5344
3.6184498e-001	4.6308518e-001	5.8855263e+000	6.3914813e-002	1.1594299e+000	5345
3.6270397e-001	4.6386653e-001	5.8756126e+000	6.3699777e-002	1.1557926e+000	5346
3.6356297e-001	4.6464756e-001	5.8657361e+000	6.3485908e-002	1.1521688e+000	5347
3.6442196e-001	4.6542830e-001	5.8558966e+000	6.3273196e-002	1.1485587e+000	5348
3.6528095e-001	4.6620873e-001	5.8460939e+000	6.3061634e-002	1.1449620e+000	5349
3.6613995e-001	4.6698886e-001	5.8363277e+000	6.2851211e-002	1.1413787e+000	5350
3.6699894e-001	4.6776869e-001	5.8265977e+000	6.2641919e-002	1.1378087e+000	5351
3.6785793e-001	4.6854823e-001	5.8169038e+000	6.2433749e-002	1.1342520e+000	5352
3.6871693e-001	4.6932748e-001	5.8072457e+000	6.2226693e-002	1.1307084e+000	5353
3.6957592e-001	4.7010643e-001	5.7976233e+000	6.2020742e-002	1.1271779e+000	5354
3.7043491e-001	4.7088510e-001	5.7880362e+000	6.1815887e-002	1.1236603e+000	5355
3.7129391e-001	4.7166348e-001	5.7784843e+000	6.1612121e-002	1.1201557e+000	5356
3.7215290e-001	4.7244158e-001	5.7689673e+000	6.1409434e-002	1.1166638e+000	5357
3.7301189e-001	4.7321939e-001	5.7594851e+000	6.1207818e-002	1.1131848e+000	5358
3.7387089e-001	4.7399692e-001	5.7500374e+000	6.1007266e-002	1.1097184e+000	5359
3.7472988e-001	4.7477417e-001	5.7406240e+000	6.0807769e-002	1.1062645e+000	5360
3.7558887e-001	4.7555115e-001	5.7312447e+000	6.0609319e-002	1.1028232e+000	5361
3.7644787e-001	4.7632785e-001	5.7218993e+000	6.0411909e-002	1.0993943e+000	5362
3.7730686e-001	4.7710429e-001	5.7125875e+000	6.0215530e-002	1.0959778e+000	5363
3.7816585e-001	4.7788045e-001	5.7033093e+000	6.0020175e-002	1.0925736e+000	5364
3.7902485e-001	4.7865634e-001	5.6940643e+000	5.9825835e-002	1.0891816e+000	5365
3.7988384e-001	4.7943197e-001	5.6848525e+000	5.9632504e-002	1.0858017e+000	5366
3.8074283e-001	4.8020733e-001	5.6756734e+000	5.9440174e-002	1.0824338e+000	5367
3.8160183e-001	4.8098243e-001	5.6665271e+000	5.9248837e-002	1.0790780e+000	5368
3.8246082e-001	4.8175728e-001	5.6574133e+000	5.9058486e-002	1.0757341e+000	5369
3.8331981e-001	4.8253186e-001	5.6483317e+000	5.8869114e-002	1.0724020e+000	5370
3.8417881e-001	4.8330619e-001	5.6392822e+000	5.8680713e-002	1.0690817e+000	5371
3.8503780e-001	4.8408026e-001	5.6302647e+000	5.8493276e-002	1.0657731e+000	5372
3.8589680e-001	4.8485408e-001	5.6212788e+000	5.8306797e-002	1.0624762e+000	5373
3.8675579e-001	4.8562766e-001	5.6123245e+000	5.8121267e-002	1.0591908e+000	5374
3.8761478e-001	4.8640098e-001	5.6034015e+000	5.7936680e-002	1.0559169e+000	5375
3.8847378e-001	4.8717406e-001	5.5945097e+000	5.7753030e-002	1.0526544e+000	5376
3.8933277e-001	4.8794690e-001	5.5856488e+000	5.7570309e-002	1.0494033e+000	5377
3.9019176e-001	4.8871949e-001	5.5768187e+000	5.7388510e-002	1.0461635e+000	5378
3.9105076e-001	4.8949184e-001	5.5680193e+000	5.7207627e-002	1.0429350e+000	5379
3.9190975e-001	4.9026396e-001	5.5592502e+000	5.7027653e-002	1.0397176e+000	5380
3.9276874e-001	4.9103583e-001	5.5505114e+000	5.6848582e-002	1.0365112e+000	5381
3.9362774e-001	4.9180748e-001	5.5418027e+000	5.6670407e-002	1.0333160e+000	5382
3.9448673e-001	4.9257889e-001	5.5331238e+000	5.6493121e-002	1.0301317e+000	5383
3.9534572e-001	4.9335007e-001	5.5244747e+000	5.6316719e-002	1.0269583e+000	5384
3.9620472e-001	4.9412102e-001	5.5158552e+000	5.6141193e-002	1.0237957e+000	5385
3.9706371e-001	4.9489175e-001	5.5072650e+000	5.5966538e-002	1.0206439e+000	5386
3.9792270e-001	4.9566225e-001	5.4987040e+000	5.5792747e-002	1.0175029e+000	5387
3.9878170e-001	4.9643253e-001	5.4901721e+000	5.5619815e-002	1.0143724e+000	5388
3.9964069e-001	4.9720258e-001	5.4816690e+000	5.5447734e-002	1.0112526e+000	5389
4.0049968e-001	4.9797242e-001	5.4731947e+000	5.5276499e-002	1.0081433e+000	5390
4.0135868e-001	4.9874204e-001	5.4647489e+000	5.5106104e-002	1.0050445e+000	5391
4.0221767e-001	4.9951144e-001	5.4563315e+000	5.4936543e-002	1.0019561e+000	5392
4.0307666e-001	5.0028063e-001	5.4479423e+000	5.4767811e-002	9.9887811e-001	5393
4.0393566e-001	5.0104961e-001	5.4395811e+000	5.4599900e-002	9.9581036e-001	5394
4.0479465e-001	5.0181838e-001	5.4312479e+000	5.4432806e-002	9.9275285e-001	5395
4.0565364e-001	5.0258694e-001	5.4229424e+000	5.4266523e-002	9.8970552e-001	5396
4.0651264e-001	5.0335529e-001	5.4146645e+000	5.4101045e-002	9.8666831e-001	5397
4.0737163e-001	5.0412344e-001	5.4064140e+000	5.3936367e-002	9.8364117e-001	5398
4.0823063e-001	5.0489138e-001	5.3981908e+000	5.3772482e-002	9.8062403e-001	5399
4.0908962e-001	5.0565912e-001	5.3899947e+000	5.3609386e-002	9.7761685e-001	5400
4.0994861e-001	5.0642667e-001	5.3818256e+000	5.3447072e-002	9.7461956e-001	5401
4.1080761e-001	5.0719401e-001	5.3736833e+000	5.3285537e-002	9.7163211e-001	5402
4.1166660e-001	5.0796116e-001	5.3655677e+000	5.3124773e-002	9.6865444e-001	5403
4.1252559e-001	5.0872812e-001	5.3574786e+000	5.2964776e-002	9.6568651e-001	5404
4.1338459e-001	5.0949488e-001	5.3494158e+000	5.2805540e-002	9.6272825e-001	5405
4.1424358e-001	5.1026146e-001	5.3413793e+000	5.2647061e-002	9.5977962e-001	5406
4.1510257e-001	5.1102784e-001	5.3333689e+000	5.2489333e-002	9.5684055e-001	5407
4.1596157e-001	5.1179404e-001	5.3253845e+000	5.2332351e-002	9.5391101e-001	5408
4.1682056e-001	5.1256005e-001	5.3174258e+000	5.2176110e-002	9.5099093e-001	5409
4.1767955e-001	5.1332587e-001	5.3094927e+000	5.2020604e-002	9.4808026e-001	5410
4.1853855e-001	5.1409152e-001	5.3015852e+000	5.1865830e-002	9.4517895e-001	5411
4.1939754e-001	5.1485698e-001	5.2937031e+000	5.1711781e-002	9.4228695e-001	5412
4.2025653e-001	5.1562227e-001	5.2858462e+000	5.1558453e-002	9.3940421e-001	5413
4.2111553e-001	5.1638738e-001	5.2780144e+000	5.1405842e-002	9.3653068e-001	5414
4.2197452e-001	5.1715231e-001	5.2702075e+000	5.1253941e-002	9.3366631e-001	5415
4.2283351e-001	5.1791707e-001	5.2624255e+000	5.1102747e-002	9.3081104e-001	5416
4.2369251e-001	5.1868166e-001	5.2546682e+000	5.0952255e-002	9.2796484e-001	5417
4.2455150e-001	5.1944608e-001	5.2469354e+000	5.0802460e-002	9.2512764e-001	5418
4.2541049e-001	5.2021033e-001	5.2392270e+000	5.0653357e-002	9.2229941e-001	5419
4.2626949e-001	5.2097441e-001	5.2315430e+000	5.0504942e-002	9.1948009e-001	5420
4.2712848e-001	5.2173832e-001	5.2238831e+000	5.0357210e-002	9.1666963e-001	5421
4.2798747e-001	5.2250208e-001	5.2162472e+000	5.0210157e-002	9.1386799e-001	5422
4.2884647e-001	5.2326567e-001	5.2086353e+000	5.0063778e-002	9.1107513e-001	5423
4.2970546e-001	5.2402910e-001	5.2010471e+000	4.9918068e-002	9.0829098e-001	5424
4.3056446e-001	5.2479237e-001	5.1934825e+000	4.9773024e-002	9.0551552e-001	5425
4.3142345e-001	5.2555548e-001	5.1859415e+000	4.9628641e-002	9.0274868e-001	5426
4.3228244e-001	5.2631844e-001	5.1784239e+000	4.9484914e-002	8.9999043e-001	5427
4.3314144e-001	5.2708124e-001	5.1709296e+000	4.9341840e-002	8.9724072e-001	5428
4.3400043e-001	5.2784390e-001	5.1634584e+000	4.9199413e-002	8.9449950e-001	5429
4.3485942e-001	5.2860640e-001	5.1560102e+000	4.9057630e-002	8.9176674e-001	5430
4.3571842e-001	5.2936875e-001	5.1485850e+000	4.8916487e-002	8.8904238e-001	5431
4.3657741e-001	5.3013095e-001	5.1411825e+000	4.8775979e-002	8.8632638e-001	5432
4.3743640e-001	5.3089301e-001	5.1338027e+000	4.8636102e-002	8.8361869e-001	5433
4.3829540e-001	5.3165492e-001	5.1264455e+000	4.8496852e-002	8.8091928e-001	5434
4.3915439e-001	5.3241670e-001	5.1191107e+000	4.8358226e-002	8.7822810e-001	5435
4.4001338e-001	5.3317832e-001	5.1117982e+000	4.8220218e-002	8.7554511e-001	5436
4.4087238e-001	5.3393981e-001	5.1045079e+000	4.8082825e-002	8.7287026e-001	5437
4.4173137e-001	5.3470116e-001	5.0972397e+000	4.7946044e-002	8.7020352e-001	5438
4.4259036e-001	5.3546238e-001	5.0899934e+000	4.7809870e-002	8.6754483e-001	5439
4.4344936e-001	5.3622346e-001	5.0827691e+000	4.7674299e-002	8.6489417e-001	5440
4.4430835e-001	5.3698440e-001	5.0755664e+000	4.7539327e-002	8.6225148e-001	5441
4.4516734e-001	5.3774522e-001	5.0683854e+000	4.7404951e-002	8.5961673e-001	5442
4.4602634e-001	5.3850590e-001	5.0612259e+000	4.7271167e-002	8.5698987e-001	5443
4.4688533e-001	5.3926645e-001	5.0540878e+000	4.7137971e-002	8.5437087e-001	5444
4.4774432e-001	5.4002688e-001	5.0469710e+000	4.7005359e-002	8.5175968e-001	5445
4.4860332e-001	5.4078718e-001	5.0398754e+000	4.6873328e-002	8.4915626e-001	5446
4.4946231e-001	5.4154736e-001	5.0328009e+000	4.6741874e-002	8.4656058e-001	5447
4.5032130e-001	5.4230741e-001	5.0257473e+000	4.6610993e-002	8.4397260e-001	5448
4.5118030e-001	5.4306734e-001	5.0187146e+000	4.6480682e-002	8.4139227e-001	5449
4.5203929e-001	5.4382715e-001	5.0117027e+000	4.6350936e-002	8.3881956e-001	5450
4.5289829e-001	5.4458684e-001	5.0047114e+000	4.6221754e-002	8.3625443e-001	5451
4.5375728e-001	5.4534642e-001	4.9977407e+000	4.6093130e-002	8.3369684e-001	5452
4.5461627e-001	5.4610588e-001	4.9907905e+000	4.5965062e-002	8.3114675e-001	5453
4.5547527e-001	5.4686522e-001	4.9838605e+000	4.5837546e-002	8.2860412e-001	5454
4.5633426e-001	5.4762445e-001	4.9769509e+000	4.5710579e-002	8.2606893e-001	5455
4.5719325e-001	5.4838358e-001	4.9700613e+000	4.5584157e-002	8.2354112e-001	5456
4.5805225e-001	5.4914259e-001	4.9631918e+000	4.5458277e-002	8.2102066e-001	5457
4.5891124e-001	5.4990149e-001	4.9563423e+000	4.5332935e-002	8.1850753e-001	5458
4.5977023e-001	5.5066029e-001	4.9495125e+000	4.5208129e-002	8.1600167e-001	5459
4.6062923e-001	5.5141898e-001	4.9427026e+000	4.5083854e-002	8.1350305e-001	5460
4.6148822e-001	5.5217757e-001	4.9359122e+000	4.4960108e-002	8.1101164e-001	5461
4.6234721e-001	5.5293605e-001	4.9291414e+000	4.4836888e-002	8.0852740e-001	5462
4.6320621e-001	5.5369443e-001	4.9223901e+000	4.4714189e-002	8.0605030e-001	5463
4.6406520e-001	5.5445272e-001	4.9156581e+000	4.4592009e-002	8.0358030e-001	5464
4.6492419e-001	5.5521090e-001	4.9089454e+000	4.4470346e-002	8.0111737e-001	5465
4.6578319e-001	5.5596899e-001	4.9022518e+000	4.4349195e-002	7.9866146e-001	5466
4.6664218e-001	5.5672698e-001	4.8955773e+000	4.4228553e-002	7.9621256e-001	5467
4.6750117e-001	5.5748488e-001	4.8889218e+000	4.4108418e-002	7.9377061e-001	5468
4.6836017e-001	5.5824269e-001	4.8822852e+000	4.3988786e-002	7.9133559e-001	5469
4.6921916e-001	5.5900041e-001	4.8756673e+000	4.3869654e-002	7.8890747e-001	5470
4.7007815e-001	5.5975803e-001	4.8690681e+000	4.3751020e-002	7.8648620e-001	5471
4.7093715e-001	5.6051557e-001	4.8624876e+000	4.3632880e-002	7.8407177e-001	5472
4.7179614e-001	5.6127302e-001	4.8559256e+000	4.3515232e-002	7.8166412e-001	5473
4.7265513e-001	5.6203038e-001	4.8493820e+000	4.3398071e-002	7.7926324e-001	5474
4.7351413e-001	5.6278766e-001	4.8428567e+000	4.3281397e-002	7.7686909e-001	5475
4.7437312e-001	5.6354486e-001	4.8363497e+000	4.3165204e-002	7.7448163e-001	5476
4.7523212e-001	5.6430197e-001	4.8298608e+000	4.3049492e-002	7.7210084e-001	5477
4.7609111e-001	5.6505901e-001	4.8233900e+000	4.2934256e-002	7.6972667e-001	5478
4.7695010e-001	5.6581597e-001	4.8169372e+000	4.2819494e-002	7.6735911e-001	5479
4.7780910e-001	5.6657284e-001	4.8105024e+000	4.2705203e-002	7.6499811e-001	5480
4.7866809e-001	5.6732965e-001	4.8040853e+000	4.2591381e-002	7.6264365e-001	5481
4.7952708e-001	5.6808637e-001	4.7976859e+000	4.2478024e-002	7.6029570e-001	5482
4.8038608e-001	5.6884303e-001	4.7913042e+000	4.2365130e-002	7.5795421e-001	5483
4.8124507e-001	5.6959961e-001	4.7849401e+000	4.2252697e-002	7.5561918e-001	5484
4.8210406e-001	5.7035612e-001	4.7785934e+000	4.2140720e-002	7.5329055e-001	5485
4.8296306e-001	5.7111257e-001	4.7722641e+000	4.2029198e-002	7.5096831e-001	5486
4.8382205e-001	5.7186894e-001	4.7659522e+000	4.1918129e-002	7.4865241e-001	5487
4.8468104e-001	5.7262525e-001	4.7596574e+000	4.1807509e-002	7.4634284e-001	5488
4.8554004e-001	5.7338149e-001	4.7533798e+000	4.1697335e-002	7.4403956e-001	5489
4.8639903e-001	5.7413767e-001	4.7471193e+000	4.1587606e-002	7.4174255e-001	5490
4.8725802e-001	5.7489378e-001	4.7408758e+000	4.1478318e-002	7.3945176e-001	5491
4.8811702e-001	5.7564983e-001	4.7346492e+000	4.1369470e-002	7.3716718e-001	5492
4.8897601e-001	5.7640583e-001	4.7284394e+000	4.1261057e-002	7.3488878e-001	5493
4.8983500e-001	5.7716176e-001	4.7222463e+000	4.1153079e-002	7.3261652e-001	5494
4.9069400e-001	5.7791764e-001	4.7160699e+000	4.1045532e-002	7.3035037e-001	5495
4.9155299e-001	5.7867346e-001	4.7099102e+000	4.0938415e-002	7.2809032e-001	5496
4.9241198e-001	5.7942922e-001	4.7037669e+000	4.0831723e-002	7.2583632e-001	5497
4.9327098e-001	5.8018493e-001	4.6976401e+000	4.0725456e-002	7.2358836e-001	5498
4.9412997e-001	5.8094059e-001	4.6915296e+000	4.0619610e-002	7.2134640e-001	5499
4.9498896e-001	5.8169620e-001	4.6854355e+000	4.0514184e-002	7.1911042e-001	5500
4.9584796e-001	5.8245176e-001	4.6793575e+000	4.0409174e-002	7.1688039e-001	5501
4.9670695e-001	5.8320727e-001	4.6732957e+000	4.0304579e-002	7.1465627e-001	5502
4.9756595e-001	5.8396273e-001	4.6672499e+000	4.0200396e-002	7.1243805e-001	5503
4.9842494e-001	5.8471815e-001	4.6612201e+000	4.0096622e-002	7.1022570e-001	5504
4.9928393e-001	5.8547352e-001	4.6552063e+000	3.9993256e-002	7.0801919e-001	5505
5.0014293e-001	5.8622884e-001	4.6492083e+000	3.9890295e-002	7.0581849e-001	5506
5.0100192e-001	5.8698413e-001	4.6432261e+000	3.9787737e-002	7.0362357e-001	5507
5.0186091e-001	5.8773937e-001	4.6372595e+000	3.9685579e-002	7.0143442e-001	5508
5.0271991e-001	5.8849458e-001	4.6313086e+000	3.9583820e-002	6.9925100e-001	5509
5.0357890e-001	5.8924974e-001	4.6253733e+000	3.9482456e-002	6.9707329e-001	5510
5.0443789e-001	5.9000487e-001	4.6194534e+000	3.9381487e-002	6.9490126e-001	5511
5.0529689e-001	5.9075996e-001	4.6135489e+000	3.9280909e-002	6.9273489e-001	5512
5.0615588e-001	5.9151502e-001	4.6076598e+000	3.9180720e-002	6.9057414e-001	5513
5.0701487e-001	5.9227004e-001	4.6017860e+000	3.9080918e-002	6.8841901e-001	5514
5.0787387e-001	5.9302504e-001	4.5959274e+000	3.8981502e-002	6.8626945e-001	5515
5.0873286e-001	5.9378000e-001	4.5900839e+000	3.8882468e-002	6.8412544e-001	5516
5.0959185e-001	5.9453493e-001	4.5842555e+000	3.8783816e-002	6.8198697e-001	5517
5.1045085e-001	5.9528983e-001	4.5784421e+000	3.8685542e-002	6.7985400e-001	5518
5.1130984e-001	5.9604470e-001	4.5726436e+000	3.8587644e-002	6.7772651e-001	5519
5.1216883e-001	5.9679955e-001	4.5668600e+000	3.8490121e-002	6.7560448e-001	5520
5.1302783e-001	5.9755437e-001	4.5610912e+000	3.8392971e-002	6.7348788e-001	5521
5.1388682e-001	5.9830917e-001	4.5553372e+000	3.8296191e-002	6.7137669e-001	5522
5.1474581e-001	5.9906395e-001	4.5495978e+000	3.8199779e-002	6.6927088e-001	5523
5.1560481e-001	5.9981870e-001	4.5438730e+000	3.8103733e-002	6.6717043e-001	5524
5.1646380e-001	6.0057344e-001	4.5381628e+000	3.8008052e-002	6.6507531e-001	5525
5.1732279e-001	6.0132815e-001	4.5324670e+000	3.7912733e-002	6.6298551e-001	5526
5.1818179e-001	6.0208285e-001	4.5267857e+000	3.7817775e-002	6.6090099e-001	5527
5.1904078e-001	6.0283753e-001	4.5211187e+000	3.7723175e-002	6.5882174e-001	5528
5.1989978e-001	6.0359219e-001	4.5154660e+000	3.7628931e-002	6.5674773e-001	5529
5.2075877e-001	6.0434684e-001	4.5098275e+000	3.7535042e-002	6.5467895e-001	5530
5.2161776e-001	6.0510148e-001	4.5042031e+000	3.7441505e-002	6.5261535e-001	5531
5.2247676e-001	6.0585611e-001	4.4985929e+000	3.7348319e-002	6.5055693e-001	5532
5.2333575e-001	6.0661072e-001	4.4929967e+000	3.7255481e-002	6.4850367e-001	5533
5.2419474e-001	6.0736533e-001	4.4874145e+000	3.7162991e-002	6.4645553e-001	5534
5.2505374e-001	6.0811992e-001	4.4818462e+000	3.7070846e-002	6.4441249e-001	5535
5.2591273e-001	6.0887451e-001	4.4762918e+000	3.6979043e-002	6.4237454e-001	5536
5.2677172e-001	6.0962910e-001	4.4707512e+000	3.6887582e-002	6.4034165e-001	5537
5.2763072e-001	6.1038367e-001	4.4652243e+000	3.6796461e-002	6.3831380e-001	5538
5.2848971e-001	6.1113825e-001	4.4597110e+000	3.6705677e-002	6.3629097e-001	5539
5.2934870e-001	6.1189282e-001	4.4542114e+000	3.6615229e-002	6.3427314e-001	5540
5.3020770e-001	6.1264739e-001	4.4487254e+000	3.6525115e-002	6.3226028e-001	5541
5.3106669e-001	6.1340196e-001	4.4432528e+000	3.6435333e-002	6.3025237e-001	5542
5.3192568e-001	6.1415653e-001	4.4377937e+000	3.6345882e-002	6.2824940e-001	5543
5.3278468e-001	6.1491110e-001	4.4323480e+000	3.6256760e-002	6.2625133e-001	5544
5.3364367e-001	6.1566568e-001	4.4269156e+000	3.6167964e-002	6.2425816e-001	5545
5.3450266e-001	6.1642026e-001	4.4214965e+000	3.6079494e-002	6.2226985e-001	5546
5.3536166e-001	6.1717484e-001	4.4160906e+000	3.5991348e-002	6.2028640e-001	5547
5.3622065e-001	6.1792943e-001	4.4106978e+000	3.5903523e-002	6.1830777e-001	5548
5.3707964e-001	6.1868403e-001	4.4053182e+000	3.5816018e-002	6.1633394e-001	5549
5.3793864e-001	6.1943864e-001	4.3999516e+000	3.5728832e-002	6.1436491e-001	5550
5.3879763e-001	6.2019326e-001	4.3945979e+000	3.5641963e-002	6.1240064e-001	5551
5.3965662e-001	6.2094788e-001	4.3892572e+000	3.5555409e-002	6.1044111e-001	5552
5.4051562e-001	6.2170252e-001	4.3839294e+000	3.5469168e-002	6.0848631e-001	5553
5.4137461e-001	6.2245718e-001	4.3786145e+000	3.5383240e-002	6.0653622e-001	5554
5.4223360e-001	6.2321184e-001	4.3733123e+000	3.5297621e-002	6.0459081e-001	5555
5.4309260e-001	6.2396653e-001	4.3680228e+000	3.5212311e-002	6.0265007e-001	5556
5.4395159e-001	6.2472123e-001	4.3627460e+000	3.5127309e-002	6.0071398e-001	5557
5.4481059e-001	6.2547594e-001	4.3574817e+000	3.5042611e-002	5.9878251e-001	5558
5.4566958e-001	6.2623068e-001	4.3522301e+000	3.4958218e-002	5.9685565e-001	5559
5.4652857e-001	6.2698543e-001	4.3469909e+000	3.4874127e-002	5.9493339e-001	5560
5.4738757e-001	6.2774021e-001	4.3417643e+000	3.4790336e-002	5.9301569e-001	5561
5.4824656e-001	6.2849501e-001	4.3365500e+000	3.4706845e-002	5.9110254e-001	5562
5.4910555e-001	6.2924983e-001	4.3313480e+000	3.4623651e-002	5.8919392e-001	5563
5.4996455e-001	6.3000467e-001	4.3261584e+000	3.4540753e-002	5.8728981e-001	5564
5.5082354e-001	6.3075954e-001	4.3209810e+000	3.4458150e-002	5.8539020e-001	5565
5.5168253e-001	6.3151444e-001	4.3158158e+000	3.4375840e-002	5.8349507e-001	5566
5.5254153e-001	6.3226936e-001	4.3106628e+000	3.4293822e-002	5.8160439e-001	5567
5.5340052e-001	6.3302432e-001	4.3055218e+000	3.4212093e-002	5.7971815e-001	5568
